Gene_Symbol,Protein_Name,Matrisome_Category,Matrisome_Division,N_Tissues,N_Measurements,Direction_Consistency,Predominant_Direction,N_Upregulated,N_Downregulated,Mean_Zscore_Delta,Abs_Mean_Zscore_Delta,Median_Zscore_Delta,Std_Zscore_Delta,N_Strong_Effects,Strong_Effect_Rate,T_Statistic,P_Value,Universality_Score
GLIPR2,Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens GN=GLIPR2 PE=1 SV=3,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.0002813523569158427,0.13720071044986135,0.0002813523569158427,0.19403110548541794,0,0.0,,,0.19901418869204496
ALG2,"Alpha-1,3/1,6-mannosyltransferase ALG2 OS=Homo sapiens GN=ALG2 PE=1 SV=1",Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.061322405377008594,0.1711175467900379,-0.061322405377008594,0.24199675543048427,0,0.0,,,0.2024058723260626
HEATR1,HEAT repeat-containing protein 1 OS=Homo sapiens GN=HEATR1 PE=1 SV=3,Unknown,Unknown,2,2,1.0,UP,2,0,0.08650666368365274,0.08650666368365274,0.08650666368365274,0.07982652202386842,0,0.0,,,0.34394478401542405
TFB2M,"Dimethyladenosine transferase 2, mitochondrial OS=Homo sapiens GN=TFB2M PE=1 SV=1",Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.0646233072706832,0.0646233072706832,-0.0646233072706832,0.07337610464530543,0,0.0,,,0.3417564483741271
OPA3,Optic atrophy 3 protein OS=Homo sapiens GN=OPA3 PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.12490882019476104,0.12490882019476104,0.12490882019476104,0.00885465049427526,0,0.0,,,0.3477849996665349
EPS8L2,Epidermal growth factor receptor kinase substrate 8-like protein 2 OS=Homo sapiens GN=EPS8L2 PE=1 SV=2,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.03435130776665919,0.0966724520571559,-0.03435130776665919,0.13671549280709266,0,0.0,,,0.19496136285277443
RPF2,Ribosome production factor 2 homolog OS=Homo sapiens GN=RPF2 PE=1 SV=2,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.10527248207691106,0.10527248207691106,-0.10527248207691106,0.04961041027566706,0,0.0,,,0.34582136585474993
PTGES2,Prostaglandin E synthase 2 OS=Homo sapiens GN=PTGES2 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.28650153048268223,0.28650153048268223,-0.28650153048268223,0.3187881864528211,1,0.5,,,0.36394427069532703
ACAD9,"Acyl-CoA dehydrogenase family member 9, mitochondrial OS=Homo sapiens GN=ACAD9 PE=1 SV=1",Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.27202227681917795,0.3077053788958322,-0.27202227681917795,0.4351611200496379,1,0.5,,,0.21606465553664206
NT5DC2,5'-nucleotidase domain-containing protein 2 OS=Homo sapiens GN=NT5DC2 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.20657792523742274,0.20657792523742274,-0.20657792523742274,0.029364016291053018,0,0.0,,,0.3559519101708011
METTL7A,Methyltransferase-like protein 7A OS=Homo sapiens GN=METTL7A PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.1333326941084158,0.1403461398177604,-0.1333326941084158,0.1984794143569874,0,0.0,,,0.19932873162883488
ARMT1,Protein-glutamate O-methyltransferase OS=Homo sapiens GN=ARMT1 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.553169028901262,0.553169028901262,-0.553169028901262,0.587927094410066,1,0.5,,,0.390611020537185
SFXN1,Sideroflexin-1 OS=Homo sapiens GN=SFXN1 PE=1 SV=4,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.742401508019017,0.8421676436261049,-0.742401508019017,1.191004903407829,1,0.5,,,0.26951088200966933
ANKRA2,Ankyrin repeat family A protein 2 OS=Homo sapiens GN=ANKRA2 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.22703929142186952,0.22703929142186952,-0.22703929142186952,0.13958118542806278,0,0.0,,,0.35799804678924574
MRPL44,"39S ribosomal protein L44, mitochondrial OS=Homo sapiens GN=MRPL44 PE=1 SV=1",Unknown,Unknown,2,2,0.5,DOWN,1,1,0.018303184355469498,0.07651230571895219,0.018303184355469498,0.10820474043617871,0,0.0,,,0.19294534821895404
L2HGDH,"L-2-hydroxyglutarate dehydrogenase, mitochondrial OS=Homo sapiens GN=L2HGDH PE=1 SV=3",Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.21131936590084224,0.21131936590084224,-0.21131936590084224,0.21521400198117574,0,0.0,,,0.356426054237143
CAB39L,Calcium-binding protein 39-like OS=Homo sapiens GN=CAB39L PE=1 SV=3,Unknown,Unknown,2,2,1.0,UP,2,0,0.21315477711718925,0.21315477711718925,0.21315477711718925,0.1488943474827487,0,0.0,,,0.35660959535877773
RPF1,Ribosome production factor 1 OS=Homo sapiens GN=RPF1 PE=1 SV=2,Unknown,Unknown,2,2,1.0,UP,2,0,0.4269002252202259,0.4269002252202259,0.4269002252202259,0.4851242615888401,1,0.5,,,0.3779841401690814
TBC1D17,TBC1 domain family member 17 OS=Homo sapiens GN=TBC1D17 PE=1 SV=2,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.2434209185785309,0.2434209185785309,-0.2434209185785309,0.10432998181922357,0,0.0,,,0.3596362095049119
PPCS,Phosphopantothenate--cysteine ligase OS=Homo sapiens GN=PPCS PE=1 SV=2,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.9099042036807616,0.9099042036807616,-0.9099042036807616,0.5381499347650222,2,1.0,,,0.426284538015135
MEAF6,Chromatin modification-related protein MEAF6 OS=Homo sapiens GN=MEAF6 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.01910410866525296,0.19131809795340377,0.01910410866525296,0.27056464885312786,0,0.0,,,0.2044259274423992
UPF2,Regulator of nonsense transcripts 2 OS=Homo sapiens GN=UPF2 PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.30431793670064927,0.30431793670064927,0.30431793670064927,0.38220510182692685,1,0.5,,,0.36572591131712373
ATP6V0A4,V-type proton ATPase 116 kDa subunit a isoform 4 OS=Homo sapiens GN=ATP6V0A4 PE=1 SV=2,Unknown,Unknown,2,2,1.0,UP,2,0,0.5364144728343848,0.5364144728343848,0.5364144728343848,0.7496660386514526,1,0.5,,,0.3889355649304973
PLGRKT,Plasminogen receptor (KT) OS=Homo sapiens GN=PLGRKT PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.1785529140003202,0.1785529140003202,-0.1785529140003202,0.19576943467696967,0,0.0,,,0.3531494090470908
EML4,Echinoderm microtubule-associated protein-like 4 OS=Homo sapiens GN=EML4 PE=1 SV=3,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.029434689985749607,0.4688852472566427,0.029434689985749607,0.6631038758670061,0,0.0,,,0.2321826423727231
ZBTB20,Zinc finger and BTB domain-containing protein 20 OS=Homo sapiens GN=ZBTB20 PE=1 SV=3,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.4014131429459269,0.4331908642905513,0.4014131429459269,0.6126243953758205,1,0.5,,,0.22861320407611396
MCCC2,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial OS=Homo sapiens GN=MCCC2 PE=1 SV=1",Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.016328821532105464,0.23574945823780635,-0.016328821532105464,0.3334000811620153,0,0.0,,,0.20886906347083947
NCOA5,Nuclear receptor coactivator 5 OS=Homo sapiens GN=NCOA5 PE=1 SV=2,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.0015535725657965516,0.10766781124762405,0.0015535725657965516,0.1522652788974164,0,0.0,,,0.19606089877182123
EPG5,Ectopic P granules protein 5 homolog OS=Homo sapiens GN=EPG5 PE=2 SV=2,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.25987510410363324,0.25987510410363324,-0.25987510410363324,0.12920092150564927,0,0.0,,,0.36128162805742214
MOV10,Putative helicase MOV-10 OS=Homo sapiens GN=MOV10 PE=1 SV=2,Unknown,Unknown,2,2,1.0,UP,2,0,0.3166093511280077,0.3166093511280077,0.3166093511280077,0.03159858989244621,0,0.0,,,0.36695505275985957
ANO8,Anoctamin-8 OS=Homo sapiens GN=ANO8 PE=1 SV=3,Unknown,Unknown,2,2,1.0,UP,2,0,0.1169289318283523,0.1169289318283523,0.1169289318283523,0.047087725533922584,0,0.0,,,0.346987010829894
EPB41L5,Band 4.1-like protein 5 OS=Homo sapiens GN=EPB41L5 PE=1 SV=3,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.020182048483240803,0.0847595182667962,-0.020182048483240803,0.11986806027311328,0,0.0,,,0.19377006947373845
ATP13A1,Manganese-transporting ATPase 13A1 OS=Homo sapiens GN=ATP13A1 PE=1 SV=2,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.04141320500580674,0.24438721852079454,0.04141320500580674,0.34561571890274484,0,0.0,,,0.2097328394991383
SEPSECS,O-phosphoseryl-tRNA(Sec) selenium transferase OS=Homo sapiens GN=SEPSECS PE=1 SV=2,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.16431792673729165,0.16431792673729165,-0.16431792673729165,0.05166369006744288,0,0.0,,,0.351725910320788
CHMP1A,Charged multivesicular body protein 1a OS=Homo sapiens GN=CHMP1A PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.2428908503315653,0.26341536050489567,-0.2428908503315653,0.37252557536342157,1,0.5,,,0.2116356536975484
RETN,Resistin OS=Homo sapiens GN=RETN PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.22602505391043332,0.22602505391043332,0.22602505391043332,0.22090653044105024,0,0.0,,,0.3578966230381021
APMAP,Adipocyte plasma membrane-associated protein OS=Homo sapiens GN=APMAP PE=1 SV=2,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.266275533039836,0.43397196133980864,0.266275533039836,0.6137290334164098,1,0.5,,,0.22869131378103968
NPHS2,Podocin OS=Homo sapiens GN=NPHS2 PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.10740802772429585,0.10740802772429585,0.10740802772429585,0.009534245376774796,0,0.0,,,0.34603492041948836
ACOT13,Acyl-coenzyme A thioesterase 13 OS=Homo sapiens GN=ACOT13 PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.0351256047381968,0.0351256047381968,0.0351256047381968,0.03327268529087881,0,0.0,,,0.3388066781208785
A1CF,APOBEC1 complementation factor OS=Homo sapiens GN=A1CF PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.10430787284006855,0.10430787284006855,-0.10430787284006855,0.06041850682889651,0,0.0,,,0.34572490493106567
RTN4,Reticulon-4 OS=Homo sapiens GN=RTN4 PE=1 SV=2,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.40731103314611006,0.40731103314611006,-0.40731103314611006,0.09015168949506923,0,0.0,,,0.3760252209616698
XPNPEP3,Probable Xaa-Pro aminopeptidase 3 OS=Homo sapiens GN=XPNPEP3 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.003554094397528247,0.05189437326819455,-0.003554094397528247,0.07338972648673253,0,0.0,,,0.19048355497387828
KIF13B,Kinesin-like protein KIF13B OS=Homo sapiens GN=KIF13B PE=1 SV=2,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.755426981297611,0.755426981297611,-0.755426981297611,0.6585734742124295,1,0.5,,,0.4108368157768199
STARD7,"StAR-related lipid transfer protein 7, mitochondrial OS=Homo sapiens GN=STARD7 PE=1 SV=2",Unknown,Unknown,2,2,0.5,DOWN,1,1,0.06141764617367029,0.1238013964534232,0.06141764617367029,0.17508161390515947,0,0.0,,,0.19767425729240115
DDX21,Nucleolar RNA helicase 2 OS=Homo sapiens GN=DDX21 PE=1 SV=5,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.024313452378170397,0.0468427087384445,0.024313452378170397,0.0662455939962009,0,0.0,,,0.1899783885209033
SAR1A,GTP-binding protein SAR1a OS=Homo sapiens GN=SAR1A PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.9853427366307042,0.9853427366307042,-0.9853427366307042,0.4592788623031423,2,1.0,,,0.43382839131012924
AAAS,Aladin OS=Homo sapiens GN=AAAS PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.10242465852159845,0.2599356095442579,0.10242465852159845,0.3676044643612068,0,0.0,,,0.21128767860148462
STK36,Serine/threonine-protein kinase 36 OS=Homo sapiens GN=STK36 PE=1 SV=2,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.362176764777221,0.3943904959432601,-0.362176764777221,0.5577523882340095,1,0.5,,,0.22473316724138484
PNO1,RNA-binding protein PNO1 OS=Homo sapiens GN=PNO1 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.5902579856877339,0.9103163776802599,-0.5902579856877339,1.2873817673657721,1,0.5,,,0.2763257554150848
PHPT1,14 kDa phosphohistidine phosphatase OS=Homo sapiens GN=PHPT1 PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.44070369264572956,0.44070369264572956,0.44070369264572956,0.17817958844000278,1,0.5,,,0.37936448691163177
ARHGAP35,Rho GTPase-activating protein 35 OS=Homo sapiens GN=ARHGAP35 PE=1 SV=3,Unknown,Unknown,2,2,1.0,UP,2,0,0.3356229542827428,0.3356229542827428,0.3356229542827428,0.06442200102504832,0,0.0,,,0.36885641307533307
AGPAT3,1-acyl-sn-glycerol-3-phosphate acyltransferase gamma OS=Homo sapiens GN=AGPAT3 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.4825627335322159,0.4825627335322159,-0.4825627335322159,0.3599878007608856,1,0.5,,,0.3835503910002804
LANCL2,LanC-like protein 2 OS=Homo sapiens GN=LANCL2 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.3715306736896345,0.3715306736896345,-0.3715306736896345,0.386162948198748,1,0.5,,,0.37244718501602225
KRT84,"Keratin, type II cuticular Hb4 OS=Homo sapiens GN=KRT84 PE=2 SV=2",Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.319276271302415,0.319276271302415,-0.319276271302415,0.39202999408262396,1,0.5,,,0.3672217447773003
FARSB,Phenylalanine--tRNA ligase beta subunit OS=Homo sapiens GN=FARSB PE=1 SV=3,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.08900889779619633,0.18567888082481085,-0.08900889779619633,0.2625895915087051,0,0.0,,,0.2038620057295399
IARS2,"Isoleucine--tRNA ligase, mitochondrial OS=Homo sapiens GN=IARS2 PE=1 SV=2",Unknown,Unknown,2,2,0.5,DOWN,1,1,0.025466576057812797,0.0843141262445991,0.025466576057812797,0.11923818083474935,0,0.0,,,0.19372553027151873
DIAPH3,Protein diaphanous homolog 3 OS=Homo sapiens GN=DIAPH3 PE=1 SV=4,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.2305188337540811,0.2305188337540811,-0.2305188337540811,0.23305573829736081,0,0.0,,,0.3583460010224669
PDS5B,Sister chromatid cohesion protein PDS5 homolog B OS=Homo sapiens GN=PDS5B PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.5897412185771276,0.5897412185771276,0.5897412185771276,0.7391737023340214,1,0.5,,,0.3942682395047716
SACM1L,Phosphatidylinositide phosphatase SAC1 OS=Homo sapiens GN=SACM1L PE=1 SV=2,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.15237661392306606,0.16536709940005206,-0.15237661392306606,0.23386439474185333,0,0.0,,,0.20183082758706403
ECHDC1,Ethylmalonyl-CoA decarboxylase OS=Homo sapiens GN=ECHDC1 PE=1 SV=2,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.13798498047220178,0.2695717305743983,-0.13798498047220178,0.3812319974107,0,0.0,,,0.21225129070449866
MDN1,Midasin OS=Homo sapiens GN=MDN1 PE=1 SV=2,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.13717821242956935,0.15922863591870973,0.13717821242956935,0.22518329643440704,0,0.0,,,0.2012169812389298
ACSS1,"Acetyl-coenzyme A synthetase 2-like, mitochondrial OS=Homo sapiens GN=ACSS1 PE=1 SV=2",Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.3929561950868364,0.3929561950868364,-0.3929561950868364,0.5157843731286134,1,0.5,,,0.37458973715574245
DECR2,"Peroxisomal 2,4-dienoyl-CoA reductase OS=Homo sapiens GN=DECR2 PE=1 SV=1",Unknown,Unknown,2,2,0.5,DOWN,1,1,0.14215448705836917,0.6296800089643054,0.14215448705836917,0.8905020086325328,1,0.5,,,0.2482621185434894
ABHD10,"Mycophenolic acid acyl-glucuronide esterase, mitochondrial OS=Homo sapiens GN=ABHD10 PE=1 SV=1",Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.132844854631576,0.132844854631576,-0.132844854631576,0.05503626985840604,0,0.0,,,0.3485786031102164
ABCF3,ATP-binding cassette sub-family F member 3 OS=Homo sapiens GN=ABCF3 PE=1 SV=2,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.05380383879888265,0.09348733325713515,0.05380383879888265,0.13221105460233382,0,0.0,,,0.19464285097277234
IMP3,U3 small nucleolar ribonucleoprotein protein IMP3 OS=Homo sapiens GN=IMP3 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.27293550206955647,0.27293550206955647,-0.27293550206955647,0.20655896876951757,0,0.0,,,0.3625876678540144
EXOC1,Exocyst complex component 1 OS=Homo sapiens GN=EXOC1 PE=1 SV=4,Unknown,Unknown,2,2,1.0,UP,2,0,0.1251193690252481,0.1251193690252481,0.1251193690252481,0.03872129424502271,0,0.0,,,0.34780605454958363
PARVA,Alpha-parvin OS=Homo sapiens GN=PARVA PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.00410313346380245,0.14865146961609846,0.00410313346380245,0.2102249243977785,0,0.0,,,0.20015926460866867
DNAJC11,DnaJ homolog subfamily C member 11 OS=Homo sapiens GN=DNAJC11 PE=1 SV=2,Unknown,Unknown,2,2,1.0,UP,2,0,0.2930030828517425,0.2930030828517425,0.2930030828517425,0.09967781031011738,0,0.0,,,0.36459442593223307
INTS7,Integrator complex subunit 7 OS=Homo sapiens GN=INTS7 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.12699040473989354,0.18771079080861686,0.12699040473989354,0.26546314616532485,0,0.0,,,0.2040651967279205
TMLHE,"Trimethyllysine dioxygenase, mitochondrial OS=Homo sapiens GN=TMLHE PE=1 SV=1",Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.011662060181535705,0.1731496967703206,-0.011662060181535705,0.2448706494933763,0,0.0,,,0.2026090873240909
ARL8B,ADP-ribosylation factor-like protein 8B OS=Homo sapiens GN=ARL8B PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.048139075433510356,0.19066365316143163,-0.048139075433510356,0.26963912415249647,0,0.0,,,0.204360482963202
EVA1B,Protein eva-1 homolog B OS=Homo sapiens GN=EVA1B PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.0327465837420242,0.0627529074950862,-0.0327465837420242,0.08874601285789516,0,0.0,,,0.19156940839656744
GNL3L,Guanine nucleotide-binding protein-like 3-like protein OS=Homo sapiens GN=GNL3L PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.008449613934227246,0.2696211864861594,-0.008449613934227246,0.3813019386318521,0,0.0,,,0.21225623629567478
DDX18,ATP-dependent RNA helicase DDX18 OS=Homo sapiens GN=DDX18 PE=1 SV=2,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.3432198943683973,0.3432198943683973,-0.3432198943683973,0.05550318192801572,0,0.0,,,0.3696161070838985
FAIM,Fas apoptotic inhibitory molecule 1 OS=Homo sapiens GN=FAIM PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.4048011778556112,0.4048011778556112,0.4048011778556112,0.13088502246198605,0,0.0,,,0.3757742354326199
TBCCD1,TBCC domain-containing protein 1 OS=Homo sapiens GN=TBCCD1 PE=2 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.07208775574561216,0.07208775574561216,0.07208775574561216,0.06114123557079522,0,0.0,,,0.34250289322162003
PNPO,Pyridoxine-5'-phosphate oxidase OS=Homo sapiens GN=PNPO PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.0834858672339818,0.2136423443723208,-0.0834858672339818,0.30213590090851933,0,0.0,,,0.2066583520842909
RBM28,RNA-binding protein 28 OS=Homo sapiens GN=RBM28 PE=1 SV=3,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.1301386827495551,0.1301386827495551,-0.1301386827495551,0.015344411932150647,0,0.0,,,0.3483079859220143
OXSM,"3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial OS=Homo sapiens GN=OXSM PE=1 SV=1",Unknown,Unknown,2,2,1.0,UP,2,0,0.53273478381975,0.53273478381975,0.53273478381975,0.3767599915920621,1,0.5,,,0.3885675960290338
C1orf123,UPF0587 protein C1orf123 OS=Homo sapiens GN=C1orf123 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.2775631400027437,0.43751422037103976,0.2775631400027437,0.6187385441798156,1,0.5,,,0.2290455396841628
MRPL16,"39S ribosomal protein L16, mitochondrial OS=Homo sapiens GN=MRPL16 PE=1 SV=1",Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.630303824460808,0.630303824460808,-0.630303824460808,0.8221737554033388,1,0.5,,,0.3983245000931396
OCIAD1,OCIA domain-containing protein 1 OS=Homo sapiens GN=OCIAD1 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.39583984601392896,0.39583984601392896,-0.39583984601392896,0.14572737228092392,0,0.0,,,0.3748781022484517
TEX10,Testis-expressed sequence 10 protein OS=Homo sapiens GN=TEX10 PE=1 SV=2,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.2490919848034502,0.2490919848034502,-0.2490919848034502,0.2742984896845376,0,0.0,,,0.3602033161274038
GAR1,H/ACA ribonucleoprotein complex subunit 1 OS=Homo sapiens GN=GAR1 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.1645716932290151,0.5653050630434493,-0.1645716932290151,0.7994620870342235,1,0.5,,,0.24182462395140375
DDX56,Probable ATP-dependent RNA helicase DDX56 OS=Homo sapiens GN=DDX56 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.2594206716712404,0.2594206716712404,-0.2594206716712404,0.06652021462639392,0,0.0,,,0.36123618481418285
TMOD3,Tropomodulin-3 OS=Homo sapiens GN=TMOD3 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.2234824817973433,0.2234824817973433,-0.2234824817973433,0.03137785157489719,0,0.0,,,0.35764236582679315
HAO2,Hydroxyacid oxidase 2 OS=Homo sapiens GN=HAO2 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.40220032564642455,0.40220032564642455,-0.40220032564642455,0.11561727507210293,0,0.0,,,0.37551415021170126
FASTKD2,FAST kinase domain-containing protein 2 OS=Homo sapiens GN=FASTKD2 PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.32444339307542314,0.32444339307542314,-0.32444339307542314,0.14334330726167893,0,0.0,,,0.3677384569546011
TECR,Very-long-chain enoyl-CoA reductase OS=Homo sapiens GN=TECR PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,0.12283276139936788,0.2088991075349489,0.12283276139936788,0.29542795104356034,0,0.0,,,0.20618402840055372
CISD1,CDGSH iron-sulfur domain-containing protein 1 OS=Homo sapiens GN=CISD1 PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.18205750657134454,0.3316947101033737,-0.18205750657134454,0.46908715759560315,1,0.5,,,0.2184635886573962
FAM120A,Constitutive coactivator of PPAR-gamma-like protein 1 OS=Homo sapiens GN=FAM120A PE=1 SV=2,Unknown,Unknown,2,2,1.0,DOWN,0,2,-1.6481575563229653,1.6481575563229653,-1.6481575563229653,2.037551339162016,1,0.5,,,0.5001098732793554
MTCH1,Mitochondrial carrier homolog 1 OS=Homo sapiens GN=MTCH1 PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.1893038030465178,0.1893038030465178,0.1893038030465178,0.21220507283448733,0,0.0,,,0.35422449795171057
MAT2B,Methionine adenosyltransferase 2 subunit beta OS=Homo sapiens GN=MAT2B PE=1 SV=1,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.005809481836275797,0.10521591914020839,-0.005809481836275797,0.14879777982563364,0,0.0,,,0.19581570956107966
EHD2,EH domain-containing protein 2 OS=Homo sapiens GN=EHD2 PE=1 SV=2,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.5247571320430208,0.5606051722381972,-0.5247571320430208,0.7928154377157635,1,0.5,,,0.24135463487087855
CHMP5,Charged multivesicular body protein 5 OS=Homo sapiens GN=CHMP5 PE=1 SV=1,Unknown,Unknown,2,2,1.0,UP,2,0,0.365486203636067,0.365486203636067,0.365486203636067,0.1763501548651628,0,0.0,,,0.3718427380106655
NDUFA13,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 OS=Homo sapiens GN=NDUFA13 PE=1 SV=3,Unknown,Unknown,2,2,1.0,UP,2,0,0.6112254590899764,0.6112254590899764,0.6112254590899764,0.7944515122530931,1,0.5,,,0.3964166635560564
MRPL36,"39S ribosomal protein L36, mitochondrial OS=Homo sapiens GN=MRPL36 PE=1 SV=1",Unknown,Unknown,2,2,0.5,DOWN,1,1,0.1770356131460128,0.21750299871920342,0.1770356131460128,0.3075956906455154,0,0.0,,,0.20704441751897917
RAI14,Ankycorbin OS=Homo sapiens GN=RAI14 PE=1 SV=2,Unknown,Unknown,2,2,1.0,UP,2,0,0.1977834622288791,0.1977834622288791,0.1977834622288791,0.19224056147387136,0,0.0,,,0.35507246386994673
H2AFY2,Core histone macro-H2A.2 OS=Homo sapiens GN=H2AFY2 PE=1 SV=3,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.2100097478393254,0.2100097478393254,-0.2100097478393254,0.255854472984069,0,0.0,,,0.35629509243099133
CACNA1I,Voltage-dependent T-type calcium channel subunit alpha-1I OS=Homo sapiens GN=CACNA1I PE=1 SV=1,Unknown,Unknown,2,2,1.0,DOWN,0,2,-0.0772955197181219,0.0772955197181219,-0.0772955197181219,0.02363817444206684,0,0.0,,,0.343023669618871
PIPOX,Peroxisomal sarcosine oxidase OS=Homo sapiens GN=PIPOX PE=1 SV=2,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.1671807173673673,0.2144402457211381,-0.1671807173673673,0.30326430381745256,0,0.0,,,0.20673814221917264
GMIP,GEM-interacting protein OS=Homo sapiens GN=GMIP PE=1 SV=2,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.04996710114199085,0.08174644116924165,-0.04996710114199085,0.11560692577727587,0,0.0,,,0.193468761763983
NYAP2,Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter 2 OS=Homo sapiens GN=NYAP2 PE=1 SV=3,Unknown,Unknown,2,2,0.5,DOWN,1,1,-0.1433420141281755,0.2025062972297153,-0.1433420141281755,0.2863871520082205,0,0.0,,,0.20554474737003037
