Protein_ID,Protein_Name,Gene_Symbol,Tissue,Tissue_Compartment,Species,Abundance_Young,Abundance_Old,Zscore_Young,Zscore_Old,Zscore_Delta,Method,Study_ID,Canonical_Gene_Symbol,Matrisome_Category,Matrisome_Division,Match_Level,Match_Confidence,N_Profiles_Young,N_Profiles_Old
Q7Z304,MAM domain-containing protein 2,MAMDC2,Intervertebral_disc_IAF,IAF,Homo sapiens,26.1509,24.867575,-0.31528247344989735,-0.7168170017551929,-0.40153452830529557,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MAMDC2,,,Level 4: Unmatched,0,2.0,4.0
Q7Z3B1,Neuronal growth regulator 1,NEGR1,Intervertebral_disc_IAF,IAF,Homo sapiens,23.9872,,-1.1650928107881604,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,NEGR1,,,Level 4: Unmatched,0,1.0,0.0
Q7Z6Z7,E3 ubiquitin-protein ligase HUWE1,HUWE1,Intervertebral_disc_IAF,IAF,Homo sapiens,,29.538,,0.9674969519562147,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HUWE1,,,Level 4: Unmatched,0,0.0,1.0
Q7Z7G0,Target of Nesh-SH3,ABI3BP,Intervertebral_disc_IAF,IAF,Homo sapiens,37.68155,35.99928333333333,3.3066947198442906,2.9150921128900156,-0.39160260695427507,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ABI3BP,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,6.0,6.0
Q7Z7M9,Polypeptide N-acetylgalactosaminyltransferase 5,GALNT5,Intervertebral_disc_IAF,IAF,Homo sapiens,26.178350000000002,,-0.30494202578343227,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GALNT5,,,Level 4: Unmatched,0,2.0,0.0
Q86TD4,Sarcalumenin,SRL,Intervertebral_disc_IAF,IAF,Homo sapiens,,23.8741,,-1.1142288931372808,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SRL,,,Level 4: Unmatched,0,0.0,1.0
Q86TH1,ADAMTS-like protein 2,ADAMTSL2,Intervertebral_disc_IAF,IAF,Homo sapiens,24.8224,24.85475,-0.8286474880472293,-0.7218493716407047,0.10679811640652459,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ADAMTSL2,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,1.0,2.0
Q86UD1,Out at first protein homolog,OAF,Intervertebral_disc_IAF,IAF,Homo sapiens,29.61975,29.415049999999997,0.915076065108388,0.9265589265553383,0.011482861446950321,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,OAF,,,Level 4: Unmatched,0,6.0,6.0
Q86UP2,Kinectin,KTN1,Intervertebral_disc_IAF,IAF,Homo sapiens,,24.8813,,-0.7114342461551745,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,KTN1,,,Level 4: Unmatched,0,0.0,1.0
Q86UX2,Inter-alpha-trypsin inhibitor heavy chain H5,ITIH5,Intervertebral_disc_IAF,IAF,Homo sapiens,30.786666666666672,29.11426666666667,1.2978055180164152,0.8257068644452052,-0.47209865357120995,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ITIH5,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,6.0,6.0
Q86VB7,Scavenger receptor cysteine-rich type 1 protein M130;Soluble CD163,CD163,Intervertebral_disc_IAF,IAF,Homo sapiens,23.8683,22.8139,-1.213901850902802,-1.5562344534948498,-0.3423326025920479,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CD163,,,Level 4: Unmatched,0,1.0,1.0
Q86VP6,Cullin-associated NEDD8-dissociated protein 1,CAND1,Intervertebral_disc_IAF,IAF,Homo sapiens,25.349,24.9263,-0.6220648693739261,-0.6938058679261085,-0.07174099855218241,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CAND1,,,Level 4: Unmatched,0,3.0,2.0
Q86XS5,Angiopoietin-related protein 5,ANGPTL5,Intervertebral_disc_IAF,IAF,Homo sapiens,25.843666666666667,26.25962,-0.431736262786345,-0.18491819379611665,0.24681806899022837,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ANGPTL5,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,3.0,5.0
Q86Y38,Xylosyltransferase 1,XYLT1,Intervertebral_disc_IAF,IAF,Homo sapiens,31.600266666666666,29.702316666666665,1.5564284199947565,1.0219520371345323,-0.5344763828602241,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,XYLT1,,,Level 4: Unmatched,0,6.0,6.0
Q86YA3,Protein ZGRF1,ZGRF1,Intervertebral_disc_IAF,IAF,Homo sapiens,,26.767699999999998,,0.0024773636361308626,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ZGRF1,,,Level 4: Unmatched,0,0.0,2.0
Q8IUL8,Cartilage intermediate layer protein 2;Cartilage intermediate layer protein 2 C1;Cartilage intermediate layer protein 2 C2,CILP2,Intervertebral_disc_IAF,IAF,Homo sapiens,36.09258333333333,35.5712,2.877466622085493,2.7969994752509506,-0.08046714683454237,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CILP2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,6.0,6.0
Q8IUX7,Adipocyte enhancer-binding protein 1,AEBP1,Intervertebral_disc_IAF,IAF,Homo sapiens,32.419466666666665,32.438250000000004,1.8103906509729732,1.888174681532207,0.07778403055923366,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,AEBP1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,6.0,6.0
Q8IWA5,Choline transporter-like protein 2,SLC44A2,Intervertebral_disc_IAF,IAF,Homo sapiens,25.9301,25.842,-0.39884035749119967,-0.3415835088836457,0.05725684860755398,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SLC44A2,,,Level 4: Unmatched,0,1.0,1.0
Q8IWU5,Extracellular sulfatase Sulf-2,SULF2,Intervertebral_disc_IAF,IAF,Homo sapiens,,27.11422,,0.12832810086706706,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SULF2,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,0.0,5.0
Q8IWU6,Extracellular sulfatase Sulf-1,SULF1,Intervertebral_disc_IAF,IAF,Homo sapiens,24.7473,,-0.8584516080965156,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SULF1,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,1.0,0.0
Q8IWY4,"Signal peptide, CUB and EGF-like domain-containing protein 1",SCUBE1,Intervertebral_disc_IAF,IAF,Homo sapiens,29.215733333333336,25.248350000000002,0.7791573162218718,-0.5685314233969063,-1.347688739618778,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SCUBE1,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,6.0,4.0
Q8IX30,"Signal peptide, CUB and EGF-like domain-containing protein 3",SCUBE3,Intervertebral_disc_IAF,IAF,Homo sapiens,27.487466666666666,,0.176451800428966,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SCUBE3,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,6.0,0.0
Q8IXL6,Extracellular serine/threonine protein kinase FAM20C,FAM20C,Intervertebral_disc_IAF,IAF,Homo sapiens,24.55415,25.8159,-0.9355060695155182,-0.35145539373129925,0.584050675784219,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FAM20C,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,2.0,6.0
Q8IYS1,Peptidase M20 domain-containing protein 2,PM20D2,Intervertebral_disc_IAF,IAF,Homo sapiens,,21.8583,,-1.9718308542309277,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PM20D2,,,Level 4: Unmatched,0,0.0,1.0
Q8IZ52,Chondroitin sulfate synthase 2,CHPF,Intervertebral_disc_IAF,IAF,Homo sapiens,26.02073333333333,25.832483333333332,-0.36445917028083463,-0.3451819152028034,0.01927725507803124,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CHPF,,,Level 4: Unmatched,0,3.0,6.0
Q8IZJ3,C3 and PZP-like alpha-2-macroglobulin domain-containing protein 8,CPAMD8,Intervertebral_disc_IAF,IAF,Homo sapiens,26.2774,26.6313,-0.2677164109041704,-0.04749231236007869,0.22022409854409172,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CPAMD8,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,5.0,6.0
Q8N2C7,Protein unc-80 homolog,UNC80,Intervertebral_disc_IAF,IAF,Homo sapiens,28.5595,27.49375,0.5544666044144564,0.2643999378311349,-0.2900666665833215,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,UNC80,,,Level 4: Unmatched,0,1.0,2.0
Q8N2S1,Latent-transforming growth factor beta-binding protein 4,LTBP4,Intervertebral_disc_IAF,IAF,Homo sapiens,28.331575,25.85308,0.4752574613390425,-0.3373955878535285,-0.812653049192571,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LTBP4,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,4.0,5.0
Q8N428,Polypeptide N-acetylgalactosaminyltransferase 16,GALNT16,Intervertebral_disc_IAF,IAF,Homo sapiens,,25.482924999999998,,-0.478247686095538,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GALNT16,,,Level 4: Unmatched,0,0.0,4.0
Q8N436,Inactive carboxypeptidase-like protein X2,CPXM2,Intervertebral_disc_IAF,IAF,Homo sapiens,26.516524999999998,25.983400000000003,-0.1784010835797349,-0.2882676569042854,-0.10986657332455052,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CPXM2,,,Level 4: Unmatched,0,4.0,2.0
Q8N441,Fibroblast growth factor receptor-like 1,FGFRL1,Intervertebral_disc_IAF,IAF,Homo sapiens,24.3875,,-1.0024582190167255,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FGFRL1,,,Level 4: Unmatched,0,1.0,0.0
Q8N474,Secreted frizzled-related protein 1,SFRP1,Intervertebral_disc_IAF,IAF,Homo sapiens,25.8928,25.9167,-0.41302350018606016,-0.3133824552633331,0.09964104492272707,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SFRP1,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,1.0,1.0
Q8N6Y2,Leucine-rich repeat-containing protein 17,LRRC17,Intervertebral_disc_IAF,IAF,Homo sapiens,25.0329,,-0.7455683466525661,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LRRC17,,,Level 4: Unmatched,0,1.0,0.0
Q8N8S7,Protein enabled homolog,ENAH,Intervertebral_disc_IAF,IAF,Homo sapiens,,23.3885,,-1.314292745265083,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ENAH,,,Level 4: Unmatched,0,0.0,1.0
Q8NBS9,Thioredoxin domain-containing protein 5,TXNDC5,Intervertebral_disc_IAF,IAF,Homo sapiens,26.353733333333334,26.1618,-0.2391204321910325,-0.2213979113977046,0.017722520793327895,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TXNDC5,,,Level 4: Unmatched,0,3.0,2.0
Q8NC51,Plasminogen activator inhibitor 1 RNA-binding protein,SERBP1,Intervertebral_disc_IAF,IAF,Homo sapiens,24.5354,,-0.9430171061313946,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SERBP1,,,Level 4: Unmatched,0,1.0,0.0
Q8NCA5,Protein FAM98A,FAM98A,Intervertebral_disc_IAF,IAF,Homo sapiens,26.974,,-0.009672353995531518,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FAM98A,,,Level 4: Unmatched,0,1.0,0.0
Q8NCH0,Carbohydrate sulfotransferase 14,CHST14,Intervertebral_disc_IAF,IAF,Homo sapiens,27.004175000000004,25.883519999999997,0.00135977294365877,-0.3258990328607124,-0.32725880580437117,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CHST14,,,Level 4: Unmatched,0,4.0,5.0
Q8NCM8,Cytoplasmic dynein 2 heavy chain 1,DYNC2H1,Intervertebral_disc_IAF,IAF,Homo sapiens,25.3712,,-0.6134468668691865,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,DYNC2H1,,,Level 4: Unmatched,0,1.0,0.0
Q8NFL0,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",B3GNT7,Intervertebral_disc_IAF,IAF,Homo sapiens,27.591200000000004,27.605733333333333,0.21364603769010143,0.3042028620698032,0.09055682437970175,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,B3GNT7,,,Level 4: Unmatched,0,5.0,6.0
Q8TAL6,Fin bud initiation factor homolog,FIBIN,Intervertebral_disc_IAF,IAF,Homo sapiens,,25.8115,,-0.3531205659120913,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FIBIN,,,Level 4: Unmatched,0,0.0,3.0
Q8TDC3,Serine/threonine-protein kinase BRSK1,BRSK1,Intervertebral_disc_IAF,IAF,Homo sapiens,,23.276,,-1.3612101781566743,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,BRSK1,,,Level 4: Unmatched,0,0.0,1.0
Q8TDL5,BPI fold-containing family B member 1,BPIFB1,Intervertebral_disc_IAF,IAF,Homo sapiens,24.5291,,-0.9455420523541805,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,BPIFB1,,,Level 4: Unmatched,0,1.0,0.0
Q8TE99,2-phosphoxylose phosphatase 1,PXYLP1,Intervertebral_disc_IAF,IAF,Homo sapiens,28.629649999999998,27.827699999999997,0.5787224511875178,0.38263938884186177,-0.19608306234565598,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PXYLP1,,,Level 4: Unmatched,0,6.0,6.0
Q8TER0,"Sushi, nidogen and EGF-like domain-containing protein 1",SNED1,Intervertebral_disc_IAF,IAF,Homo sapiens,25.6665,24.47585,-0.499496975046851,-0.8716623242944785,-0.37216534924762756,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SNED1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,1.0,2.0
Q8TEU8,"WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 2",WFIKKN2,Intervertebral_disc_IAF,IAF,Homo sapiens,25.7652,,-0.461691968328738,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,WFIKKN2,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,1.0,0.0
Q8WUA8,Tsukushin,TSKU,Intervertebral_disc_IAF,IAF,Homo sapiens,,25.082250000000002,,-0.6329496237339607,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TSKU,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,0.0,2.0
Q8WUM4,Programmed cell death 6-interacting protein,PDCD6IP,Intervertebral_disc_IAF,IAF,Homo sapiens,27.413375,25.6567,0.14980275947841512,-0.4118789463629423,-0.5616817058413575,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PDCD6IP,,,Level 4: Unmatched,0,4.0,2.0
Q8WUW1,Protein BRICK1,BRK1,Intervertebral_disc_IAF,IAF,Homo sapiens,,24.2294,,-0.9703067446270424,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,BRK1,,,Level 4: Unmatched,0,0.0,1.0
Q8WWI5,Choline transporter-like protein 1,SLC44A1,Intervertebral_disc_IAF,IAF,Homo sapiens,,23.178,,-1.402258012019799,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SLC44A1,,,Level 4: Unmatched,0,0.0,1.0
Q8WZ42,Titin,TTN,Intervertebral_disc_IAF,IAF,Homo sapiens,30.694266666666667,30.381883333333334,1.2680162631903507,1.2441098214913,-0.02390644169905065,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TTN,,,Level 4: Unmatched,0,6.0,6.0
Q92504,Zinc transporter SLC39A7,SLC39A7,Intervertebral_disc_IAF,IAF,Homo sapiens,,21.5285,,-2.11930705547798,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SLC39A7,,,Level 4: Unmatched,0,0.0,1.0
Q92520,Protein FAM3C,FAM3C,Intervertebral_disc_IAF,IAF,Homo sapiens,,24.0681,,-1.0353920081925938,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FAM3C,,,Level 4: Unmatched,0,0.0,1.0
Q92522,Histone H1x,H1FX,Intervertebral_disc_IAF,IAF,Homo sapiens,24.0616,25.3383,-1.134669235381425,-0.5338162533443742,0.6008529820370507,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,H1FX,,,Level 4: Unmatched,0,1.0,1.0
Q92530,Proteasome inhibitor PI31 subunit,PSMF1,Intervertebral_disc_IAF,IAF,Homo sapiens,23.295,,-1.452568242420592,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PSMF1,,,Level 4: Unmatched,0,1.0,0.0
Q92597,Protein NDRG1,NDRG1,Intervertebral_disc_IAF,IAF,Homo sapiens,25.272,,-0.652012509319669,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,NDRG1,,,Level 4: Unmatched,0,1.0,0.0
Q92599,Septin-8,SEPT8,Intervertebral_disc_IAF,IAF,Homo sapiens,25.1826,,-0.6868931958862294,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SEPT8,,,Level 4: Unmatched,0,1.0,0.0
Q92626,Peroxidasin homolog,PXDN,Intervertebral_disc_IAF,IAF,Homo sapiens,28.989050000000002,29.22435,0.7020986815764917,0.8627339828749705,0.1606353012984788,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PXDN,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,6.0,6.0
Q92743,Serine protease HTRA1,HTRA1,Intervertebral_disc_IAF,IAF,Homo sapiens,32.79231666666667,34.098549999999996,1.9239241045036841,2.37992079050117,0.455996685997486,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HTRA1,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,6.0,6.0
Q92765,Secreted frizzled-related protein 3,FRZB,Intervertebral_disc_IAF,IAF,Homo sapiens,30.591683333333332,28.84365,1.2348420563261058,0.7341050310358908,-0.500737025290215,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FRZB,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,6.0,6.0
Q92820,Gamma-glutamyl hydrolase,GGH,Intervertebral_disc_IAF,IAF,Homo sapiens,29.411,28.444566666666663,0.8450741154711012,0.5974911044893911,-0.2475830109817101,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GGH,,,Level 4: Unmatched,0,1.0,3.0
Q92824,Proprotein convertase subtilisin/kexin type 5,PCSK5,Intervertebral_disc_IAF,IAF,Homo sapiens,21.6628,,-2.1642261677248458,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PCSK5,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,1.0,0.0
Q92841,Probable ATP-dependent RNA helicase DDX17,DDX17,Intervertebral_disc_IAF,IAF,Homo sapiens,26.0909,25.795299999999997,-0.337920991789396,-0.3592537832610541,-0.02133279147165812,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,DDX17,,,Level 4: Unmatched,0,1.0,2.0
Q92859,Neogenin,NEO1,Intervertebral_disc_IAF,IAF,Homo sapiens,25.1978,24.48885,-0.6809543035177597,-0.8664854561855997,-0.18553115266784004,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,NEO1,,,Level 4: Unmatched,0,1.0,2.0
Q92890,Ubiquitin fusion degradation protein 1 homolog,UFD1L,Intervertebral_disc_IAF,IAF,Homo sapiens,22.3662,,-1.85144881505511,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,UFD1L,,,Level 4: Unmatched,0,1.0,0.0
Q92954,Proteoglycan 4;Proteoglycan 4 C-terminal part,PRG4,Intervertebral_disc_IAF,IAF,Homo sapiens,32.934333333333335,35.67445,1.9668392927666336,2.8256084122652285,0.8587691194985949,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PRG4,Proteoglycans,Core matrisome,Level 1: Gene Symbol,100,6.0,6.0
Q93091,Ribonuclease K6,RNASE6,Intervertebral_disc_IAF,IAF,Homo sapiens,26.9072,,-0.034137150668744363,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RNASE6,,,Level 4: Unmatched,0,1.0,0.0
Q969G5,Protein kinase C delta-binding protein,PRKCDBP,Intervertebral_disc_IAF,IAF,Homo sapiens,26.694200000000002,24.140500000000003,-0.11253906483022887,-1.0061266417549302,-0.8935875769247013,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PRKCDBP,,,Level 4: Unmatched,0,4.0,2.0
Q969H8,Myeloid-derived growth factor,MYDGF,Intervertebral_disc_IAF,IAF,Homo sapiens,,22.5549,,-1.6672042833620753,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MYDGF,,,Level 4: Unmatched,0,0.0,1.0
Q96A32,"Myosin regulatory light chain 2, skeletal muscle isoform",MYLPF,Intervertebral_disc_IAF,IAF,Homo sapiens,26.597883333333332,23.6067,-0.1481898906586925,-1.2239075514425317,-1.0757176607838392,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MYLPF,,,Level 4: Unmatched,0,6.0,2.0
Q96AC1,Fermitin family homolog 2,FERMT2,Intervertebral_disc_IAF,IAF,Homo sapiens,25.326349999999998,25.840049999999998,-0.630865047606992,-0.34232073163641674,0.2885443159705753,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FERMT2,,,Level 4: Unmatched,0,2.0,2.0
Q96AG4,Leucine-rich repeat-containing protein 59,LRRC59,Intervertebral_disc_IAF,IAF,Homo sapiens,,23.1677,,-1.406581881634952,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LRRC59,,,Level 4: Unmatched,0,0.0,1.0
Q96AY3,Peptidyl-prolyl cis-trans isomerase FKBP10,FKBP10,Intervertebral_disc_IAF,IAF,Homo sapiens,24.2249,,-1.0682082207624608,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FKBP10,,,Level 4: Unmatched,0,1.0,0.0
Q96C19,EF-hand domain-containing protein D2,EFHD2,Intervertebral_disc_IAF,IAF,Homo sapiens,24.7573,25.4236,-0.854478003477824,-0.5010050473012316,0.35347295617659236,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,EFHD2,,,Level 4: Unmatched,0,1.0,1.0
Q96CG8,Collagen triple helix repeat-containing protein 1,CTHRC1,Intervertebral_disc_IAF,IAF,Homo sapiens,25.323733333333337,25.2405,-0.6318821858990932,-0.5715666828001637,0.060315503098929524,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CTHRC1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,3.0,1.0
Q96CX2,BTB/POZ domain-containing protein KCTD12,KCTD12,Intervertebral_disc_IAF,IAF,Homo sapiens,,24.88695,,-0.709219223480228,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,KCTD12,,,Level 4: Unmatched,0,0.0,2.0
Q96D15,Reticulocalbin-3,RCN3,Intervertebral_disc_IAF,IAF,Homo sapiens,30.859833333333338,29.18465,1.3213326831047323,0.8493962463608247,-0.4719364367439076,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RCN3,,,Level 4: Unmatched,0,6.0,6.0
Q96G03,Phosphoglucomutase-2,PGM2,Intervertebral_disc_IAF,IAF,Homo sapiens,23.8662,24.457050000000002,-1.2147660070105075,-0.8791535464314295,0.335612460579078,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PGM2,,,Level 4: Unmatched,0,1.0,2.0
Q96GW7,Brevican core protein,BCAN,Intervertebral_disc_IAF,IAF,Homo sapiens,30.4846,30.13366,1.2000974921411578,1.163525586646918,-0.03657190549423972,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,BCAN,Proteoglycans,Core matrisome,Level 1: Gene Symbol,100,5.0,5.0
Q96HE7,ERO1-like protein alpha,ERO1L,Intervertebral_disc_IAF,IAF,Homo sapiens,,25.512199999999996,,-0.4670364309063253,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ERO1L,,,Level 4: Unmatched,0,0.0,3.0
Q96HN2;O43865,Putative adenosylhomocysteinase 3;Putative adenosylhomocysteinase 2,AHCYL2;AHCYL1,Intervertebral_disc_IAF,IAF,Homo sapiens,,24.5757,,-0.8319675897904468,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,AHCYL2;AHCYL1,,,Level 4: Unmatched,0,0.0,1.0
Q96IY4,Carboxypeptidase B2,CPB2,Intervertebral_disc_IAF,IAF,Homo sapiens,25.162750000000003,29.5667,-0.6946541137807263,0.9770293138841891,1.6716834276649153,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CPB2,,,Level 4: Unmatched,0,2.0,3.0
Q96JB6,Lysyl oxidase homolog 4,LOXL4,Intervertebral_disc_IAF,IAF,Homo sapiens,25.57475,25.149299999999997,-0.5347656322172254,-0.6068965290527957,-0.07213089683557028,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LOXL4,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,2.0,2.0
Q96JK4,HHIP-like protein 1,HHIPL1,Intervertebral_disc_IAF,IAF,Homo sapiens,28.84573333333333,28.22883333333333,0.6530785501465769,0.5228683687578782,-0.13021018138869866,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HHIPL1,,,Level 4: Unmatched,0,6.0,6.0
Q96KP4,Cytosolic non-specific dipeptidase,CNDP2,Intervertebral_disc_IAF,IAF,Homo sapiens,25.3137,23.2338,-0.6357832331146366,-1.3788655263666125,-0.743082293251976,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CNDP2,,,Level 4: Unmatched,0,3.0,1.0
Q96LJ8,UBX domain-containing protein 10,UBXN10,Intervertebral_disc_IAF,IAF,Homo sapiens,,28.194033333333334,,0.5107793891953354,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,UBXN10,,,Level 4: Unmatched,0,0.0,3.0
Q96NY7,Chloride intracellular channel protein 6,CLIC6,Intervertebral_disc_IAF,IAF,Homo sapiens,24.4628,,-0.9721519524284139,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CLIC6,,,Level 4: Unmatched,0,1.0,0.0
Q96PD5,N-acetylmuramoyl-L-alanine amidase,PGLYRP2,Intervertebral_disc_IAF,IAF,Homo sapiens,24.6977,29.746819999999996,-0.8781835262098344,1.0366504364729736,1.914833962682808,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PGLYRP2,,,Level 4: Unmatched,0,2.0,5.0
Q96QK1,Vacuolar protein sorting-associated protein 35,VPS35,Intervertebral_disc_IAF,IAF,Homo sapiens,24.2937,24.5192,-1.0403362251420973,-0.8544097305665944,0.18592649457550292,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,VPS35,,,Level 4: Unmatched,0,1.0,1.0
Q96QV1,Hedgehog-interacting protein,HHIP,Intervertebral_disc_IAF,IAF,Homo sapiens,26.854625,25.7521,-0.05343340861084699,-0.37562717541353774,-0.32219376680269074,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HHIP,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,4.0,2.0
