Dataset_Name,Organ,Compartment,Abundance_Old,Abundance_Old_transformed,Abundance_Young,Abundance_Young_transformed,Canonical_Gene_Symbol,Gene_Symbol,Match_Confidence,Match_Level,Matrisome_Category,Matrisome_Division,Method,N_Profiles_Old,N_Profiles_Young,Protein_ID,Protein_Name,Species,Study_ID,Tissue,Tissue_Compartment,Zscore_Delta,Zscore_Old,Zscore_Young,Data_Quality,Abundance_Young_Original,Abundance_Old_Original,Compartment_Annotation,Matrisome_Category_Simplified
Randles_2021,Kidney,Tubulointerstitial,11.526465128156614,,9.84201837484903,,TIMP1,TIMP1,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P01033,Metalloproteinase inhibitor 1 OS=Homo sapiens GN=TIMP1 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,1.110153925217175,-0.7255432058539149,-1.1396581189046275,,9.84201837484903,11.526465128156614,Tubular and interstitial ECM,ECM Regulators
Randles_2021,Kidney,Glomerular,12.042468326117772,,10.06251531727884,,CST3,CST3,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P01034,Cystatin-C OS=Homo sapiens GN=CST3 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,1.7131222697948385,-0.3960743064887549,-0.9513740824689652,,10.06251531727884,12.042468326117772,Glomerular basement membrane (filtration barrier),ECM Regulators
Randles_2021,Kidney,Tubulointerstitial,13.488904480008172,,12.422466376315558,,CST3,CST3,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P01034,Cystatin-C OS=Homo sapiens GN=CST3 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.6197220782377971,-0.0351482541000313,-0.2900239221783166,,12.422466376315558,13.488904480008175,Tubular and interstitial ECM,ECM Regulators
Randles_2021,Kidney,Glomerular,11.880568642331568,,11.741246528075656,,CSTA,CSTA,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P01040,Cystatin-A OS=Homo sapiens GN=CSTA PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0448724184694599,-0.4502306641792474,-0.4150214814194137,,11.741246528075656,11.880568642331568,Glomerular basement membrane (filtration barrier),ECM Regulators
Randles_2021,Kidney,Tubulointerstitial,13.00527957634186,,13.535622761407131,,CSTA,CSTA,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P01040,Cystatin-A OS=Homo sapiens GN=CSTA PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,-0.6474323493831369,-0.2052896608745411,0.0764921752359841,,13.535622761407131,13.00527957634186,Tubular and interstitial ECM,ECM Regulators
Randles_2021,Kidney,Glomerular,13.658874747176718,,11.867717646620378,,KNG1,KNG1,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P01042,Kininogen-1 OS=Homo sapiens GN=KNG1 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,1.532802464828173,0.1446227613799859,-0.3746141112860437,,11.867717646620378,13.65887474717672,Glomerular basement membrane (filtration barrier),ECM Regulators
Randles_2021,Kidney,Tubulointerstitial,14.697341658728122,,12.918806085377806,,KNG1,KNG1,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P01042,Kininogen-1 OS=Homo sapiens GN=KNG1 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,1.1848197957068776,0.3899853567362976,-0.1265999005461009,,12.918806085377806,14.697341658728122,Tubular and interstitial ECM,ECM Regulators
Randles_2021,Kidney,Glomerular,17.091608863282353,,17.454462598353043,,EGF,EGF,100.0,exact_gene,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P01133,Pro-epidermal growth factor OS=Homo sapiens GN=EGF PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.5245027877569286,1.2928916912542912,1.4103441756573336,,17.454462598353043,17.091608863282353,Glomerular basement membrane (filtration barrier),Secreted Factors
Randles_2021,Kidney,Tubulointerstitial,17.483919412010437,,17.434275096921677,,EGF,EGF,100.0,exact_gene,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P01133,Pro-epidermal growth factor OS=Homo sapiens GN=EGF PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,-0.1871728674119563,1.3703158885923004,1.360156230282831,,17.434275096921677,17.483919412010437,Tubular and interstitial ECM,Secreted Factors
Randles_2021,Kidney,Glomerular,22.920920238859026,,21.682894046237937,,COL1A1,COL1A1,100.0,exact_gene,Collagens,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,P02452,Collagen alpha-1(I) chain OS=Homo sapiens GN=COL1A1 PE=1 SV=5,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,1.0045046942502915,3.2428292362952997,2.761322933213347,,21.682894046237937,22.920920238859026,Glomerular basement membrane (filtration barrier),Collagens
Randles_2021,Kidney,Tubulointerstitial,22.620764542712312,,22.68167360671116,,COL1A1,COL1A1,100.0,exact_gene,Collagens,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,P02452,Collagen alpha-1(I) chain OS=Homo sapiens GN=COL1A1 PE=1 SV=5,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,-0.2749044839994048,3.1774810082847993,3.0879063012914445,,22.68167360671116,22.620764542712312,Tubular and interstitial ECM,Collagens
Randles_2021,Kidney,Glomerular,21.39606864793974,,21.88524255661414,,COL2A1,COL2A1,100.0,exact_gene,Collagens,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,P02458,Collagen alpha-1(II) chain OS=Homo sapiens GN=COL2A1 PE=1 SV=3,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.6451517428893799,2.7327577756753247,2.82597303869823,,21.88524255661414,21.39606864793974,Glomerular basement membrane (filtration barrier),Collagens
Randles_2021,Kidney,Tubulointerstitial,21.96311731613235,,22.769999396726185,,COL2A1,COL2A1,100.0,exact_gene,Collagens,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,P02458,Collagen alpha-1(II) chain OS=Homo sapiens GN=COL2A1 PE=1 SV=3,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,-0.8668847492487454,2.9461177690400477,3.116988310154627,,22.769999396726185,21.96311731613235,Tubular and interstitial ECM,Collagens
Randles_2021,Kidney,Glomerular,22.957557787234492,,21.766394940736017,,COL3A1,COL3A1,100.0,exact_gene,Collagens,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,P02461,Collagen alpha-1(III) chain OS=Homo sapiens GN=COL3A1 PE=1 SV=4,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.9597453056078936,3.255084702941823,2.788001368489922,,21.766394940736017,22.957557787234492,Glomerular basement membrane (filtration barrier),Collagens
Randles_2021,Kidney,Tubulointerstitial,23.040986066695048,,23.029662281024027,,COL3A1,COL3A1,100.0,exact_gene,Collagens,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,P02461,Collagen alpha-1(III) chain OS=Homo sapiens GN=COL3A1 PE=1 SV=4,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,-0.2175828107538139,3.32531682216729,3.202484497636278,,23.029662281024027,23.040986066695048,Tubular and interstitial ECM,Collagens
Randles_2021,Kidney,Glomerular,22.283848937300903,,22.31587665204522,,COL4A1,COL4A1,100.0,exact_gene,Collagens,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,P02462,Collagen alpha-1(IV) chain OS=Homo sapiens GN=COL4A1 PE=1 SV=3,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.2085293961415847,3.0297252914655495,2.9635601138056544,,22.31587665204522,22.283848937300903,Glomerular basement membrane (filtration barrier),Collagens
Randles_2021,Kidney,Tubulointerstitial,22.903508971539672,,23.80738552051903,,COL4A1,COL4A1,100.0,exact_gene,Collagens,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,P02462,Collagen alpha-1(IV) chain OS=Homo sapiens GN=COL4A1 PE=1 SV=3,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,-0.9438564490894064,3.276951764471363,3.4585564120822134,,23.80738552051903,22.90350897153967,Tubular and interstitial ECM,Collagens
Randles_2021,Kidney,Glomerular,15.98385104766181,,13.591541391349956,,FGA,FGA,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,P02671,Fibrinogen alpha chain OS=Homo sapiens GN=FGA PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,2.1069659231102937,0.9223404517817856,0.1761455000741535,,13.591541391349956,15.98385104766181,Glomerular basement membrane (filtration barrier),ECM Glycoproteins
Randles_2021,Kidney,Tubulointerstitial,16.430446698896844,,14.30441111097284,,FGA,FGA,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,P02671,Fibrinogen alpha chain OS=Homo sapiens GN=FGA PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,1.460584664174192,0.9996994706847238,0.3296222020625597,,14.30441111097284,16.430446698896844,Tubular and interstitial ECM,ECM Glycoproteins
Randles_2021,Kidney,Glomerular,18.38457918080788,,16.655187347498046,,FGB,FGB,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,P02675,Fibrinogen beta chain OS=Homo sapiens GN=FGB PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,1.4738101855731935,1.725397557612683,1.1549766951497606,,16.655187347498046,18.38457918080788,Glomerular basement membrane (filtration barrier),ECM Glycoproteins
Randles_2021,Kidney,Tubulointerstitial,17.781701275070617,,15.628346501940788,,FGB,FGB,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,P02675,Fibrinogen beta chain OS=Homo sapiens GN=FGB PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,1.4822642935237351,1.475076881479364,0.7655390590514635,,15.628346501940788,17.781701275070617,Tubular and interstitial ECM,ECM Glycoproteins
Randles_2021,Kidney,Glomerular,17.999082152544283,,16.77030048006811,,FGG,FGG,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,P02679,Fibrinogen gamma chain OS=Homo sapiens GN=FGG PE=1 SV=3,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.9956752122731384,1.5964466266223891,1.1917552024365878,,16.77030048006811,17.999082152544283,Glomerular basement membrane (filtration barrier),ECM Glycoproteins
Randles_2021,Kidney,Tubulointerstitial,18.145029043633055,,17.34547313910351,,FGG,FGG,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,P02679,Fibrinogen gamma chain OS=Homo sapiens GN=FGG PE=1 SV=3,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.4079329229516885,1.6028972174356542,1.330917439167613,,17.34547313910351,18.145029043633055,Tubular and interstitial ECM,ECM Glycoproteins
Randles_2021,Kidney,Glomerular,16.289484897985755,,16.079327402001777,,C1QC,C1QC,100.0,exact_gene,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P02747,Complement C1q subcomponent subunit C OS=Homo sapiens GN=C1QC PE=1 SV=3,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.022782767144126,1.0245766991503948,0.9709901357644892,,16.079327402001777,16.289484897985755,Glomerular basement membrane (filtration barrier),ECM-affiliated Proteins
Randles_2021,Kidney,Tubulointerstitial,16.01139590803617,,15.60376144792021,,C1QC,C1QC,100.0,exact_gene,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P02747,Complement C1q subcomponent subunit C OS=Homo sapiens GN=C1QC PE=1 SV=3,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.096916632201826,0.8522755259570983,0.7574442233437197,,15.60376144792021,16.01139590803617,Tubular and interstitial ECM,ECM-affiliated Proteins
Randles_2021,Kidney,Glomerular,6.797748560676453,,5.468170812874772,,LRG1,LRG1,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,P02750,Leucine-rich alpha-2-glycoprotein OS=Homo sapiens GN=LRG1 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,1.0919459885279688,-2.150462659579774,-2.4192616211090545,,5.468170812874772,6.797748560676454,Glomerular basement membrane (filtration barrier),ECM Glycoproteins
Randles_2021,Kidney,Tubulointerstitial,10.859858279290084,,9.282566287374268,,LRG1,LRG1,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,P02750,Leucine-rich alpha-2-glycoprotein OS=Homo sapiens GN=LRG1 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,1.025119342651477,-0.9600584803401292,-1.3238624216762147,,9.282566287374268,10.859858279290084,Tubular and interstitial ECM,ECM Glycoproteins
Randles_2021,Kidney,Glomerular,20.939584993268163,,19.45075165927529,,FN1,FN1,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,P02751,Fibronectin OS=Homo sapiens GN=FN1 PE=1 SV=4,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,1.2440517015334844,2.5800614176336194,2.0481561275565277,,19.45075165927529,20.939584993268163,Glomerular basement membrane (filtration barrier),ECM Glycoproteins
Randles_2021,Kidney,Tubulointerstitial,19.07886593031432,,17.475726996509106,,FN1,FN1,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,P02751,Fibronectin OS=Homo sapiens GN=FN1 PE=1 SV=4,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,1.0456306469147472,1.9314252158769911,1.3738046166826845,,17.475726996509106,19.07886593031432,Tubular and interstitial ECM,ECM Glycoproteins
Randles_2021,Kidney,Glomerular,16.0966662307927,,15.963195439233797,,AMBP,AMBP,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P02760,Protein AMBP OS=Homo sapiens GN=AMBP PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0504610425933594,0.9600777670604426,0.9338861134558608,,15.963195439233797,16.0966662307927,Glomerular basement membrane (filtration barrier),ECM Regulators
Randles_2021,Kidney,Tubulointerstitial,15.87320397883223,,15.410161823966092,,AMBP,AMBP,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P02760,Protein AMBP OS=Homo sapiens GN=AMBP PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.1408864020264526,0.8036589864418696,0.6936999196835454,,15.410161823966092,15.87320397883223,Tubular and interstitial ECM,ECM Regulators
Randles_2021,Kidney,Glomerular,16.55654816019604,,15.065583456503283,,HPX,HPX,100.0,exact_gene,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P02790,Hemopexin OS=Homo sapiens GN=HPX PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,1.24608738213743,1.1139108671735347,0.6471001654885026,,15.065583456503283,16.55654816019604,Glomerular basement membrane (filtration barrier),ECM-affiliated Proteins
Randles_2021,Kidney,Tubulointerstitial,17.949845800933353,,16.39333810535205,,HPX,HPX,100.0,exact_gene,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P02790,Hemopexin OS=Homo sapiens GN=HPX PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,1.008625591559397,1.5342308786264127,1.0174189752897722,,16.39333810535205,17.949845800933353,Tubular and interstitial ECM,ECM-affiliated Proteins
Randles_2021,Kidney,Glomerular,20.28904448131535,,19.944881979461123,,SLPI,SLPI,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P03973,Antileukoproteinase OS=Homo sapiens GN=SLPI PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.150771539479763,2.362451945931398,2.2060301700384817,,19.944881979461123,20.28904448131535,Glomerular basement membrane (filtration barrier),ECM Regulators
Randles_2021,Kidney,Tubulointerstitial,20.21308089229,,20.289205872372136,,SLPI,SLPI,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P03973,Antileukoproteinase OS=Homo sapiens GN=SLPI PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,-0.2869793470824021,2.33044711849677,2.3001661877516595,,20.289205872372136,20.21308089229,Tubular and interstitial ECM,ECM Regulators
Randles_2021,Kidney,Glomerular,16.635288066885384,,15.834330683416985,,VTN,VTN,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,P04004,Vitronectin OS=Homo sapiens GN=VTN PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.5870583462846405,1.1402498102243144,0.8927139790954376,,15.834330683416985,16.635288066885384,Glomerular basement membrane (filtration barrier),ECM Glycoproteins
Randles_2021,Kidney,Tubulointerstitial,15.228877244769263,,13.67769507107341,,VTN,VTN,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,P04004,Vitronectin OS=Homo sapiens GN=VTN PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,1.0043994281617863,0.5769819561135531,0.1232706775083637,,13.67769507107341,15.228877244769263,Tubular and interstitial ECM,ECM Glycoproteins
Randles_2021,Kidney,Glomerular,10.682866151143658,,11.9500158745716,,CSTB,CSTB,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P04080,Cystatin-B OS=Homo sapiens GN=CSTB PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-1.388199875983249,-0.8508689051113362,-0.3483199265234603,,11.9500158745716,10.682866151143658,Glomerular basement membrane (filtration barrier),ECM Regulators
Randles_2021,Kidney,Tubulointerstitial,11.815667282850471,,11.658945382150131,,CSTB,CSTB,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P04080,Cystatin-B OS=Homo sapiens GN=CSTB PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,-0.1021995290706605,-0.6238005927899227,-0.5414196279599243,,11.658945382150131,11.815667282850471,Tubular and interstitial ECM,ECM Regulators
Randles_2021,Kidney,Glomerular,12.1893553785443,,13.857821198880403,,ANXA1,ANXA1,100.0,exact_gene,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P04083,Annexin A1 OS=Homo sapiens GN=ANXA1 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-1.7714986507434844,-0.3469397586917502,0.2612215780414769,,13.857821198880403,12.1893553785443,Glomerular basement membrane (filtration barrier),ECM-affiliated Proteins
Randles_2021,Kidney,Tubulointerstitial,12.703849197672811,,12.26058188667746,,ANXA1,ANXA1,100.0,exact_gene,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P04083,Annexin A1 OS=Homo sapiens GN=ANXA1 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.1251937200400098,-0.3113342178907997,-0.3433257512552619,,12.26058188667746,12.703849197672811,Tubular and interstitial ECM,ECM-affiliated Proteins
Randles_2021,Kidney,Glomerular,15.243916096643533,,15.297511116722342,,HRG,HRG,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P04196,Histidine-rich glycoprotein OS=Homo sapiens GN=HRG PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.2291284246213289,0.6748280358343899,0.7212007737417941,,15.297511116722342,15.243916096643533,Glomerular basement membrane (filtration barrier),ECM Regulators
Randles_2021,Kidney,Tubulointerstitial,14.694640875504014,,13.853284933823048,,HRG,HRG,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P04196,Histidine-rich glycoprotein OS=Homo sapiens GN=HRG PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.441104092055471,0.3890352091039915,0.181085115894948,,13.853284933823048,14.694640875504014,Tubular and interstitial ECM,ECM Regulators
Randles_2021,Kidney,Glomerular,16.707093367282354,,16.58629936477219,,VWF,VWF,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,P04275,von Willebrand factor OS=Homo sapiens GN=VWF PE=1 SV=4,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0625686997436978,1.1642690883441331,1.132967067593881,,16.58629936477219,16.707093367282354,Glomerular basement membrane (filtration barrier),ECM Glycoproteins
Randles_2021,Kidney,Tubulointerstitial,18.103684709367553,,17.774111012741646,,VWF,VWF,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,P04275,von Willebrand factor OS=Homo sapiens GN=VWF PE=1 SV=4,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.0349701134291536,1.5883520955017727,1.4720500623586386,,17.774111012741646,18.103684709367553,Tubular and interstitial ECM,ECM Glycoproteins
Randles_2021,Kidney,Glomerular,12.981831539505464,,13.693578135086923,,TINAGL1,ARG1,80.0,synonym,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,P05089,Arginase-1 OS=Homo sapiens GN=ARG1 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.8577318981431363,-0.0818520115725178,0.2087461168697227,,13.693578135086923,12.981831539505464,Glomerular basement membrane (filtration barrier),ECM Glycoproteins
Randles_2021,Kidney,Tubulointerstitial,13.845453161336238,,13.675311765815438,,TINAGL1,ARG1,80.0,synonym,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,P05089,Arginase-1 OS=Homo sapiens GN=ARG1 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,-0.0915502482969557,0.0902871686105602,0.1224859542171911,,13.675311765815438,13.845453161336238,Tubular and interstitial ECM,ECM Glycoproteins
Randles_2021,Kidney,Glomerular,15.42819969902964,,14.9443147580936,,S100A8,S100A8,100.0,exact_gene,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P05109,Protein S100-A8 OS=Homo sapiens GN=S100A8 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.2842210575010298,0.7364719405902124,0.6083549623257793,,14.9443147580936,15.42819969902964,Glomerular basement membrane (filtration barrier),Secreted Factors
Randles_2021,Kidney,Tubulointerstitial,16.089060778535117,,14.237740932555576,,S100A8,S100A8,100.0,exact_gene,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P05109,Protein S100-A8 OS=Homo sapiens GN=S100A8 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,1.2425790605308265,0.8795983751806943,0.3076704853633819,,14.237740932555576,16.089060778535117,Tubular and interstitial ECM,Secreted Factors
Randles_2021,Kidney,Glomerular,20.702678244061072,,21.517703264878435,,SERPINA5,SERPINA5,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P05154,Plasma serine protease inhibitor OS=Homo sapiens GN=SERPINA5 PE=1 SV=3,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.9563735777494924,2.500814773357936,2.708544677420079,,21.517703264878435,20.702678244061072,Glomerular basement membrane (filtration barrier),ECM Regulators
Randles_2021,Kidney,Tubulointerstitial,20.28736861603907,,20.849895894635296,,SERPINA5,SERPINA5,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P05154,Plasma serine protease inhibitor OS=Homo sapiens GN=SERPINA5 PE=1 SV=3,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,-0.6729726139790695,2.3565818723709495,2.484778090958885,,20.849895894635296,20.28736861603907,Tubular and interstitial ECM,ECM Regulators
Randles_2021,Kidney,Glomerular,11.714346826028178,,9.479713017673047,,SERPING1,SERPING1,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P05155,Plasma protease C1 inhibitor OS=Homo sapiens GN=SERPING1 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,1.95636902506231,-0.5058327995829038,-1.1375787156352577,,9.479713017673047,11.714346826028178,Glomerular basement membrane (filtration barrier),ECM Regulators
Randles_2021,Kidney,Tubulointerstitial,11.91206684591602,,10.885437311587568,,SERPING1,SERPING1,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P05155,Plasma protease C1 inhibitor OS=Homo sapiens GN=SERPING1 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.588131274110643,-0.5898867948277381,-0.7961036626005141,,10.885437311587568,11.91206684591602,Tubular and interstitial ECM,ECM Regulators
Randles_2021,Kidney,Glomerular,11.350763932899277,,11.981510963853642,,LGALS2,LGALS2,100.0,exact_gene,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P05162,Galectin-2 OS=Homo sapiens GN=LGALS2 PE=1 SV=3,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.7803688565983999,-0.6274533287275736,-0.3382572834105742,,11.981510963853642,11.350763932899277,Glomerular basement membrane (filtration barrier),ECM-affiliated Proteins
Randles_2021,Kidney,Tubulointerstitial,12.459704382791344,,13.449990367170251,,LGALS2,LGALS2,100.0,exact_gene,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P05162,Galectin-2 OS=Homo sapiens GN=LGALS2 PE=1 SV=3,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,-1.0124282061770271,-0.3972254570427352,0.0482969895744809,,13.449990367170251,12.459704382791344,Tubular and interstitial ECM,ECM-affiliated Proteins
