Dataset_Name,Organ,Compartment,Abundance_Old,Abundance_Old_transformed,Abundance_Young,Abundance_Young_transformed,Canonical_Gene_Symbol,Gene_Symbol,Match_Confidence,Match_Level,Matrisome_Category,Matrisome_Division,Method,N_Profiles_Old,N_Profiles_Young,Protein_ID,Protein_Name,Species,Study_ID,Tissue,Tissue_Compartment,Zscore_Delta,Zscore_Old,Zscore_Young,Data_Quality,Abundance_Old_log2,Abundance_Young_log2
,,,7487.324757972044,,4168.742626036,,,RBM25,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P49756,RNA-binding protein 25 OS=Homo sapiens GN=RBM25 PE=1 SV=3,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,-0.0398306193188053,-1.4503579213032358,-1.4105273019844304,,12.870427288567905,12.025742621904987
,,,1917.8430290135736,,3679.47405215652,,,HINT1,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P49773,Histidine triad nucleotide-binding protein 1 OS=Homo sapiens GN=HINT1 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.2908891260853478,0.8660577277456728,1.1569468538310206,,10.90602098133021,11.845675884816334
,,,686.0414303261108,,3134.3198493692594,,,HINT1,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P49773,Histidine triad nucleotide-binding protein 1 OS=Homo sapiens GN=HINT1 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.035570618398189,0.4175555167794195,0.3819848983812304,,9.424253289580554,11.61439691160038
,,,23697.7201023443,,34931.725349087,,,NUP153,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P49790,Nuclear pore complex protein Nup153 OS=Homo sapiens GN=NUP153 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.6574532433848969,-1.1954355151828266,-0.5379822717979298,,14.532521525092314,15.092291581521646
,,,53044.41670591776,,35565.670602440565,,,NUP153,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P49790,Nuclear pore complex protein Nup153 OS=Homo sapiens GN=NUP153 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.7360223708884994,-0.91951316191491,-1.6555355328034094,,15.694940482597183,15.118238309525262
,,,49729.496567420894,,34577.861758408864,,,RANBP2,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P49792,E3 SUMO-protein ligase RanBP2 OS=Homo sapiens GN=RANBP2 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0094961419270491,-0.8206160678165082,-0.811119925889459,,15.601843216316082,15.077602759734795
,,,68556.47492748016,,76450.8060093603,,,RANBP2,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P49792,E3 SUMO-protein ligase RanBP2 OS=Homo sapiens GN=RANBP2 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.4590368824585458,-1.0912718707624276,-1.5503087532209734,,16.065026353400558,16.222262962103127
,,,78012.33509919884,,47982.57060519067,,,RGS3,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P49796,Regulator of G-protein signaling 3 OS=Homo sapiens GN=RGS3 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.3767258451947365,-1.3192322552630498,-0.9425064100683131,,16.2514331296415,15.55025289655418
,,,67434.38798219647,,86198.97131824169,,,RGS3,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P49796,Regulator of G-protein signaling 3 OS=Homo sapiens GN=RGS3 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,-0.3263919285279191,0.7948100069751021,1.1212019355030212,,16.041218250901533,16.395399768828586
,,,897.8715044119766,,806.6207363044473,,,MTHFS,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P49914,5-formyltetrahydrofolate cyclo-ligase OS=Homo sapiens GN=MTHFS PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.2395796488253343,0.2953953331019038,0.5349749819272381,,9.811971083938014,9.657534143261755
,,,3201.0387100123467,,6814.248092848076,,,MTHFS,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P49914,5-formyltetrahydrofolate cyclo-ligase OS=Homo sapiens GN=MTHFS PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,-0.3100152269305349,-0.8324899345139157,-0.5224747075833808,,11.644775033617217,12.734550460519698
,,,301914.9376119453,,322910.57377942867,,,LIG3,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P49916,DNA ligase 3 OS=Homo sapiens GN=LIG3 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.3821755495840561,-0.2140529461073117,0.1681226034767444,,18.20378739063523,18.30077962531422
,,,386981.22131979367,,427531.21580327867,,,LIG3,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P49916,DNA ligase 3 OS=Homo sapiens GN=LIG3 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,-0.015848980483816,-2.2579714188235123,-2.2421224383396963,,18.561907762245916,18.705673609823588
,,,7883.181243775314,,9725.677622847144,,,MRE11A,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P49959,Double-strand break repair protein MRE11A OS=Homo sapiens GN=MRE11A PE=1 SV=3,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.5720794834919457,-0.597583015172966,-0.0255035316810202,,12.944745226503954,13.247731387144242
,,,19829.29049759852,,18997.9972121251,,,MRE11A,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P49959,Double-strand break repair protein MRE11A OS=Homo sapiens GN=MRE11A PE=1 SV=3,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.2151285823020424,0.2227904435114903,0.0076618612094479,,14.275418191577886,14.213635653091295
,,,961.9650683138834,,2816.9624465025568,,,KHK,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50053,Ketohexokinase OS=Homo sapiens GN=KHK PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.4407448998193075,-0.1451564613209631,0.2955884384983444,,9.911339654837876,11.460436670402776
,,,4016.4127082390246,,13341.427323475562,,,KHK,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50053,Ketohexokinase OS=Homo sapiens GN=KHK PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,-0.1137454846842268,-0.5299952510179115,-0.4162497663336846,,11.972050961516073,13.703733532502289
,,,7804.431644800327,,564.2930381285787,,,RBP2,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50120,Retinol-binding protein 2 OS=Homo sapiens GN=RBP2 PE=1 SV=3,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0277890399166182,1.1406893089169208,1.168478348833539,,12.93026270092598,9.142855119353898
,,,13053.792017743055,,1113.7102878487367,,,RBP2,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50120,Retinol-binding protein 2 OS=Homo sapiens GN=RBP2 PE=1 SV=3,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,1.025581337534814,-1.005219738036036,-2.03080107557085,,13.672291853105158,10.122453088445578
,,,740.7961902693904,,1849.9712224896127,,,HNMT,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50135,Histamine N-methyltransferase OS=Homo sapiens GN=HNMT PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.7994166569839682,0.4926469059230345,-0.3067697510609336,,9.53487904821477,10.85406675010598
,,,1433.256861585929,,7541.157790864857,,,HNMT,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50135,Histamine N-methyltransferase OS=Homo sapiens GN=HNMT PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,-0.0480620454291469,-0.2525152601322864,-0.2044532147031395,,10.486087704623252,12.88076161834465
,,,9360.452116304014,,6446.894319011381,,,IDH3A,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50213,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial OS=Homo sapiens GN=IDH3A PE=1 SV=1",Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0181278635786728,0.2503543512942713,0.2684822148729441,,13.19251661772938,12.654612382949859
,,,26503.597887209533,,20751.250718991538,,,IDH3A,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50213,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial OS=Homo sapiens GN=IDH3A PE=1 SV=1",Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,-1.0489897143172626,-0.0853191225776185,0.963670591739644,,14.69395503257178,14.340980194324016
,,,4043.505392155339,,2617.5832107383862,,,SULT1A2,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50226,Sulfotransferase 1A2 OS=Homo sapiens GN=SULT1A2 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.2567915084358596,-1.1751377159401524,-1.431929224376012,,11.981747569044288,11.354570734708934
,,,4499.916240106083,,6578.4053816433625,,,SULT1A2,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50226,Sulfotransferase 1A2 OS=Homo sapiens GN=SULT1A2 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,-0.3498665367145197,-0.381285988000556,-0.0314194512860363,,12.13600300177214,12.683741489942102
,,,3655.796897798108,,4030.5516990883298,,,PPOX,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50336,Protoporphyrinogen oxidase OS=Homo sapiens GN=PPOX PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.1920752898845129,0.6892313924963034,0.4971561026117904,,11.836364784823328,11.977119507463188
,,,15925.436204847914,,9741.347862059636,,,PPOX,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50336,Protoporphyrinogen oxidase OS=Homo sapiens GN=PPOX PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.2684754152525794,-0.9502011425898316,-1.218676557842411,,13.959135856406844,13.250053781893877
,,,5168.628357640943,,5531.220603792383,,,GDI2,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50395,Rab GDP dissociation inhibitor beta OS=Homo sapiens GN=GDI2 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.1857932205161407,-0.9983596548328189,-0.8125664343166781,,12.335844854204169,12.433642971456282
,,,8161.20540303606,,9996.251673711047,,,GDI2,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50395,Rab GDP dissociation inhibitor beta OS=Homo sapiens GN=GDI2 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.09428892739818,-0.4352118350006703,-0.5295007623988504,,12.994743301336614,13.287315825383159
,,,27094.639546014,,12606.417850462598,,,EMD,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50402,Emerin OS=Homo sapiens GN=EMD PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.8742549598295066,-3.1522811657573904,-2.278026205927884,,14.725773079412779,13.621985204319891
,,,83853.7051238328,,16473.179963753497,,,EMD,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50402,Emerin OS=Homo sapiens GN=EMD PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.0900305520312461,-1.554903944293808,-1.644934496325054,,16.355604115853993,14.007919033452254
,,,1952.4415949336544,,728.6790824905189,,,CPT1A,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50416,"Carnitine O-palmitoyltransferase 1, liver isoform OS=Homo sapiens GN=CPT1A PE=1 SV=2",Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0978099329850186,1.7013379993031217,1.79914793228814,,10.931802406342259,9.511118286785656
,,,5822.225736786003,,6009.390029440933,,,CPT1A,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50416,"Carnitine O-palmitoyltransferase 1, liver isoform OS=Homo sapiens GN=CPT1A PE=1 SV=2",Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,-0.1959041841702518,-1.7020755200394138,-1.506171335869162,,12.507602830453429,12.553242898773679
,,,258392.682143586,,235698.522264296,,,GATM,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50440,"Glycine amidinotransferase, mitochondrial OS=Homo sapiens GN=GATM PE=1 SV=1",Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0593515782107043,1.3138972901256625,1.3732488683363668,,17.979211270275357,17.846589308851666
,,,503176.6353030703,,521471.3484508603,,,GATM,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50440,"Glycine amidinotransferase, mitochondrial OS=Homo sapiens GN=GATM PE=1 SV=1",Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.1261481174986845,0.2592215793868933,0.1330734618882088,,18.940708274725576,18.99223122898344
,,,2700.9470100389567,,2587.838189906323,,,DNM2,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50570,Dynamin-2 OS=Homo sapiens GN=DNM2 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.4906125433455139,0.312974772209189,-0.1776377711363249,,11.399783665801017,11.338089079983158
,,,6902.60135768985,,9662.156850918063,,,DNM2,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50570,Dynamin-2 OS=Homo sapiens GN=DNM2 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.1103041380542015,-0.1831767643747796,-0.2934809024289812,,12.753133444444236,13.238278863904354
,,,11623.875064243568,,27813.170521703432,,,LRBA,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50851,Lipopolysaccharide-responsive and beige-like anchor protein OS=Homo sapiens GN=LRBA PE=1 SV=4,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.4373122231421899,0.0708328544571371,-0.3664793686850527,,13.504927590809706,14.763532461518158
,,,12275.525233474358,,34654.1030182689,,,LRBA,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50851,Lipopolysaccharide-responsive and beige-like anchor protein OS=Homo sapiens GN=LRBA PE=1 SV=4,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,-0.0256308394283284,-0.0220081736890234,0.003622665739305,,13.583614655419147,15.080780186661814
,,,348501.6527459557,,664965.178008323,,,BCAM,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50895,Basal cell adhesion molecule OS=Homo sapiens GN=BCAM PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0630761712831139,-0.647796966787653,-0.584720795504539,,18.410810112134154,19.342921437515958
,,,67563.49649052013,,48870.927669935634,,,BCAM,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50895,Basal cell adhesion molecule OS=Homo sapiens GN=BCAM PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.2468072818324505,0.0082310514415937,-0.2385762303908567,,16.04397772380345,15.576718389904636
,,,2943.381513233164,,2207.091126876057,,,RPL14,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50914,60S ribosomal protein L14 OS=Homo sapiens GN=RPL14 PE=1 SV=4,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0774704164212687,-0.7373654931404712,-0.6598950767192024,,11.523748902928254,11.108583997348516
,,,3353.37234877395,,993.6062483576987,,,RPL14,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50914,60S ribosomal protein L14 OS=Homo sapiens GN=RPL14 PE=1 SV=4,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,-0.169757347291713,-0.4329361155325658,-0.2631787682408528,,11.711827127384762,9.957981684304048
,,,5942.376426073867,,3599.4782455000677,,,CCT8,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50990,T-complex protein 1 subunit theta OS=Homo sapiens GN=CCT8 PE=1 SV=4,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0030483736944388,-1.3130008111720246,-1.3099524374775855,,12.537067042159853,11.81397283471314
,,,6403.708187357137,,4557.436176556593,,,CCT8,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50990,T-complex protein 1 subunit theta OS=Homo sapiens GN=CCT8 PE=1 SV=4,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,-0.116996732529771,-1.0096672971080052,-0.8926705645782341,,12.64491712435573,12.154323260965203
,,,27997.18418148167,,18518.696365537067,,,CCT4,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50991,T-complex protein 1 subunit delta OS=Homo sapiens GN=CCT4 PE=1 SV=4,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,,-2.776575668106664,,,14.7730456439583,14.176772825041503
,,,23112.632383790664,,27580.525131628237,,,CCT4,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50991,T-complex protein 1 subunit delta OS=Homo sapiens GN=CCT4 PE=1 SV=4,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.2927386517223086,0.4359758728820003,0.1432372211596916,,14.496456381470312,14.751414613014918
,,,2172.7270310543267,,9613.096593535358,,,ATP1A2,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50993,Sodium/potassium-transporting ATPase subunit alpha-2 OS=Homo sapiens GN=ATP1A2 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.2449205317740396,-0.1724045664900478,-0.4173250982640875,,11.085955067865443,13.230935583073862
,,,4363.363921364296,,44437.98063179461,,,ATP1A2,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P50993,Sodium/potassium-transporting ATPase subunit alpha-2 OS=Homo sapiens GN=ATP1A2 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.2386125905208396,-1.017971948854689,-1.2565845393755286,,12.091555690094756,15.43953810324491
,,,2218.1572731285537,,1724.9244116107766,,ANXA11,ANXA11,100.0,exact_gene,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P50995,Annexin A11 OS=Homo sapiens GN=ANXA11 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.2887475418211993,1.1643206880982877,1.4530682299194868,,11.11579620056216,10.753153566454598
,,,2880.689630330687,,6135.694075028637,,ANXA11,ANXA11,100.0,exact_gene,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,P50995,Annexin A11 OS=Homo sapiens GN=ANXA11 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.0330082722644886,-0.3000490531237247,-0.3330573253882133,,11.49269924443042,12.583245949049994
,,,1928.2818019130536,,724.6679813361129,,,FXR1,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P51114,Fragile X mental retardation syndrome-related protein 1 OS=Homo sapiens GN=FXR1 PE=1 SV=3,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.1077333503954502,-0.8831174768568735,-0.7753841264614232,,10.913848171713807,9.503165805153829
,,,4462.692425077789,,2020.643027605816,,,FXR1,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P51114,Fragile X mental retardation syndrome-related protein 1 OS=Homo sapiens GN=FXR1 PE=1 SV=3,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.0417188394969817,0.914933676609526,0.8732148371125442,,12.124021904996152,10.98131255996013
,,,19685.0480527373,,14272.377587879766,,,RAB5C,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P51148,Ras-related protein Rab-5C OS=Homo sapiens GN=RAB5C PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.1075621501322929,-0.0569192980940203,-0.1644814482263132,,14.264885900796072,13.801039147628481
,,,20553.52794655253,,16272.951511060266,,,RAB5C,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P51148,Ras-related protein Rab-5C OS=Homo sapiens GN=RAB5C PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.0343721946202286,-1.3536456422192156,-1.3880178368394442,,14.32716861902669,13.99027697679469
,,,18603.821700455333,,19865.84493997457,,,RAB7A,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P51149,Ras-related protein Rab-7a OS=Homo sapiens GN=RAB7A PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.275597292083348,2.305908031335116,2.030310739251768,,14.183388943993169,14.278075155465224
,,,19983.933315894337,,25994.40635238127,,,RAB7A,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P51149,Ras-related protein Rab-7a OS=Homo sapiens GN=RAB7A PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,-0.1623074616535275,-0.879783427638538,-0.7174759659850105,,14.286625138447961,14.665969086720345
,,,4807.856816059163,,6425.883259148194,,,RAB9A,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P51151,Ras-related protein Rab-9A OS=Homo sapiens GN=RAB9A PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.670631043717692,-1.4360846248315349,-0.7654535811138429,,12.231478255201619,12.649903551500971
,,,16193.951995471172,,17917.311244643763,,,RAB9A,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P51151,Ras-related protein Rab-9A OS=Homo sapiens GN=RAB9A PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.0089924147521187,0.7842167510818401,0.7752243363297213,,13.983256571301053,14.129147053006102
,,,988.31727805626,,645.238551243542,,,RAB13,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P51153,Ras-related protein Rab-13 OS=Homo sapiens GN=RAB13 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.0330635777910455,2.0457711041346123,2.0127075263435668,,9.950289463106625,9.33592300665611
,,,1589.8324416842968,,819.2907296094121,,,RAB13,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P51153,Ras-related protein Rab-13 OS=Homo sapiens GN=RAB13 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.9279988813862048,0.4915236753192233,-0.4364752060669813,,10.63556617295118,9.679991513930412
,,,2047.11418705826,,2139.734361240826,,,DAP3,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P51398,"28S ribosomal protein S29, mitochondrial OS=Homo sapiens GN=DAP3 PE=1 SV=1",Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.2472943766297755,-2.060065476409443,-2.3073598530392183,,11.000080435796077,11.063890070811965
,,,2965.195423091446,,2821.906135559163,,,DAP3,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P51398,"28S ribosomal protein S29, mitochondrial OS=Homo sapiens GN=DAP3 PE=1 SV=1",Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.0737996600093277,0.3363161841631584,0.2625165241538307,,11.53439793526557,11.462965443200074
,,,1401.5493665672043,,1712.6395857315108,,,GALK1,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P51570,Galactokinase OS=Homo sapiens GN=GALK1 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0095335838678116,-1.1095334409610158,-1.099999857093204,,10.45383583599403,10.742847997056463
,,,3545.508235170377,,10402.023777879118,,,GALK1,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P51570,Galactokinase OS=Homo sapiens GN=GALK1 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,-0.4616306125784271,0.4779848805877276,0.9396154931661548,,11.792183582269095,13.344715307463522
,,,2036.0539609425264,,1498.4543420881191,,,SSR4,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P51571,Translocon-associated protein subunit delta OS=Homo sapiens GN=SSR4 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.4068445351004025,0.6830615697258475,0.276217034625445,,10.992268482026798,10.55022187792849
,,,3459.789660879463,,2200.5771034661234,,,SSR4,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P51571,Translocon-associated protein subunit delta OS=Homo sapiens GN=SSR4 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.0872506592539759,0.9558465338017512,0.8685958745477752,,11.756885545024858,11.10432165577783
,,,79340.98750573036,,100881.2392584909,,,BCAP31,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P51572,B-cell receptor-associated protein 31 OS=Homo sapiens GN=BCAP31 PE=1 SV=3,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0697333212234592,-2.3238783326156165,-2.2541450113921573,,16.27579691679502,16.62231267872139
,,,94296.1644818969,,96677.75165516791,,,BCAP31,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P51572,B-cell receptor-associated protein 31 OS=Homo sapiens GN=BCAP31 PE=1 SV=3,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,0.3327097186513862,0.1258293369613721,-0.206880381690014,,16.52492676922596,16.56091122426521
,,,4790.071531804607,,4312.3295981276015,,,TPMT,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P51580,Thiopurine S-methyltransferase OS=Homo sapiens GN=TPMT PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.1370411943258913,0.5780248559267968,0.7150660502526881,,12.22613263806338,12.074586246831407
,,,1401.067430112875,,810.6992228651084,,,TPMT,0.0,unmatched,,,Label-free LC-MS/MS (Progenesis + Mascot),,,P51580,Thiopurine S-methyltransferase OS=Homo sapiens GN=TPMT PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Tubulointerstitial,Tubulointerstitial,-0.1874117759012953,0.8568460231709013,1.0442577990721966,,10.453340019709715,9.66480142202773
