Protein_ID,Protein_Name,Gene_Symbol,Tissue,Tissue_Compartment,Species,Abundance_Young,Abundance_Old,Zscore_Young,Zscore_Old,Zscore_Delta,Method,Study_ID,Canonical_Gene_Symbol,Matrisome_Category,Matrisome_Division,Match_Level,Match_Confidence,N_Profiles_Young,N_Profiles_Old
Q05315,Galectin-10,CLC,Intervertebral_disc_OAF,OAF,Homo sapiens,,24.80785,,-0.9546040970947639,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CLC,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,0.0,4.0
Q05707,Collagen alpha-1(XIV) chain,COL14A1,Intervertebral_disc_OAF,OAF,Homo sapiens,34.05052500000001,31.988533333333333,1.4924857739789048,1.2113016693393899,-0.28118410463951493,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COL14A1,Collagens,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
Q06033,Inter-alpha-trypsin inhibitor heavy chain H3,ITIH3,Intervertebral_disc_OAF,OAF,Homo sapiens,26.103,28.971990909090913,-0.6933957997178578,0.3651955172018295,1.0585913169196872,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ITIH3,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,6.0,11.0
Q06141,Regenerating islet-derived protein 3-alpha;Regenerating islet-derived protein 3-alpha 16.5 kDa form;Regenerating islet-derived protein 3-alpha 15 kDa form,REG3A,Intervertebral_disc_OAF,OAF,Homo sapiens,,26.1152,,-0.5186041084733164,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,REG3A,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,0.0,1.0
Q06828,Fibromodulin,FMOD,Intervertebral_disc_OAF,OAF,Homo sapiens,37.66538333333333,36.361558333333335,2.3268489053056562,2.309621203349701,-0.017227701955955244,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FMOD,Proteoglycans,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
Q07092,Collagen alpha-1(XVI) chain,COL16A1,Intervertebral_disc_OAF,OAF,Homo sapiens,26.414570000000005,25.97669,-0.5962329063827891,-0.5637898101479334,0.03244309623485575,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COL16A1,Collagens,Core matrisome,Level 1: Gene Symbol,100,10.0,10.0
Q07507,Dermatopontin,DPT,Intervertebral_disc_OAF,OAF,Homo sapiens,32.960899999999995,32.23893333333334,1.224032488870959,1.278020643423547,0.053988154552587986,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,DPT,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
Q08188,Protein-glutamine gamma-glutamyltransferase E;Protein-glutamine gamma-glutamyltransferase E 50 kDa catalytic chain;Protein-glutamine gamma-glutamyltransferase E 27 kDa non-catalytic chain,TGM3,Intervertebral_disc_OAF,OAF,Homo sapiens,27.148,,-0.37180433916620037,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TGM3,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,1.0,0.0
Q08431,Lactadherin;Lactadherin short form;Medin,MFGE8,Intervertebral_disc_OAF,OAF,Homo sapiens,34.366841666666666,33.334241666666664,1.5688555967067523,1.5640767443672354,-0.004778852339516915,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MFGE8,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
Q08830,Fibrinogen-like protein 1,FGL1,Intervertebral_disc_OAF,OAF,Homo sapiens,,27.3296,,-0.13204001726218062,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FGL1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,0.0,1.0
Q12794,Hyaluronidase-1,HYAL1,Intervertebral_disc_OAF,OAF,Homo sapiens,24.1437,25.65235,-1.3312513657664677,-0.6705125320143348,0.6607388337521329,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HYAL1,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,1.0,2.0
Q12805,EGF-containing fibulin-like extracellular matrix protein 1,EFEMP1,Intervertebral_disc_OAF,OAF,Homo sapiens,27.46803636363636,29.443675,-0.2757004291277977,0.5029677175198588,0.7786681466476565,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,EFEMP1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,11.0,12.0
Q12841,Follistatin-related protein 1,FSTL1,Intervertebral_disc_OAF,OAF,Homo sapiens,25.9389,25.056825000000003,-0.7450203013875741,-0.8698933475142576,-0.12487304612668348,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FSTL1,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,4.0,4.0
Q13201,Multimerin-1;Platelet glycoprotein Ia*;155 kDa platelet multimerin,MMRN1,Intervertebral_disc_OAF,OAF,Homo sapiens,,22.92425,,-1.6232724787144388,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MMRN1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,0.0,2.0
Q13214,Semaphorin-3B,SEMA3B,Intervertebral_disc_OAF,OAF,Homo sapiens,27.021816666666663,27.552183333333332,-0.409996680764286,-0.06298857352218859,0.3470081072420974,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SEMA3B,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,12.0,12.0
Q14050,Collagen alpha-3(IX) chain,COL9A3,Intervertebral_disc_OAF,OAF,Homo sapiens,27.50485,,-0.2647149975763876,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COL9A3,Collagens,Core matrisome,Level 1: Gene Symbol,100,2.0,0.0
Q14055,Collagen alpha-2(IX) chain,COL9A2,Intervertebral_disc_OAF,OAF,Homo sapiens,28.354027272727272,27.41807142857143,-0.01517732950541562,-0.10452901232836526,-0.08935168282294964,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COL9A2,Collagens,Core matrisome,Level 1: Gene Symbol,100,11.0,7.0
Q14112,Nidogen-2,NID2,Intervertebral_disc_OAF,OAF,Homo sapiens,31.147225,30.337441666666667,0.7574910870062708,0.7582671256198761,0.0007760386136053121,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,NID2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
Q14314,Fibroleukin,FGL2,Intervertebral_disc_OAF,OAF,Homo sapiens,,23.7341,,-1.3295491624115583,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FGL2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,0.0,1.0
Q14393,Growth arrest-specific protein 6,GAS6,Intervertebral_disc_OAF,OAF,Homo sapiens,,24.6074,,-1.0234007671164416,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GAS6,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,0.0,1.0
Q14515,SPARC-like protein 1,SPARCL1,Intervertebral_disc_OAF,OAF,Homo sapiens,,23.7496,,-1.3240217654496138,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SPARCL1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,0.0,1.0
Q14520,Hyaluronan-binding protein 2;Hyaluronan-binding protein 2 50 kDa heavy chain;Hyaluronan-binding protein 2 50 kDa heavy chain alternate form;Hyaluronan-binding protein 2 27 kDa light chain;Hyaluronan-binding protein 2 27 kDa light chain alternate form,HABP2,Intervertebral_disc_OAF,OAF,Homo sapiens,28.0598,25.689218181818184,-0.10081158039965928,-0.6583159786918235,-0.5575043982921641,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HABP2,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,1.0,11.0
Q14563,Semaphorin-3A,SEMA3A,Intervertebral_disc_OAF,OAF,Homo sapiens,27.10507142857143,28.1471,-0.38477842738748186,0.1189614918415978,0.5037399192290797,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SEMA3A,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,7.0,10.0
Q14623,Indian hedgehog protein;Indian hedgehog protein N-product;Indian hedgehog protein C-product,IHH,Intervertebral_disc_OAF,OAF,Homo sapiens,22.1041,,-2.050373995683567,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IHH,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,1.0,0.0
Q14624,Inter-alpha-trypsin inhibitor heavy chain H4;70 kDa inter-alpha-trypsin inhibitor heavy chain H4;35 kDa inter-alpha-trypsin inhibitor heavy chain H4,ITIH4,Intervertebral_disc_OAF,OAF,Homo sapiens,25.718327272727276,31.118466666666663,-0.8149082991799754,0.9754701712865071,1.7903784704664827,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ITIH4,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,11.0,12.0
Q14766,Latent-transforming growth factor beta-binding protein 1,LTBP1,Intervertebral_disc_OAF,OAF,Homo sapiens,25.433425,26.73980909090909,-0.9060378128342718,-0.3176661950040321,0.5883716178302396,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LTBP1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,8.0,11.0
Q14767,Latent-transforming growth factor beta-binding protein 2,LTBP2,Intervertebral_disc_OAF,OAF,Homo sapiens,31.141616666666664,30.917816666666667,0.7560079721525017,0.9201777540853109,0.16416978193280918,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LTBP2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
Q15063;CON__Q2KJC7,Periostin,POSTN,Intervertebral_disc_OAF,OAF,Homo sapiens,26.160463636363637,31.245866666666668,-0.6753920767226702,1.0103983409740163,1.6857904176966865,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,POSTN,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,11.0,12.0
Q15113,Procollagen C-endopeptidase enhancer 1,PCOLCE,Intervertebral_disc_OAF,OAF,Homo sapiens,32.368824999999994,31.93954166666667,1.0745268256416105,1.1981886407733437,0.12366181513173324,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PCOLCE,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
Q15485,Ficolin-2,FCN2,Intervertebral_disc_OAF,OAF,Homo sapiens,,25.4598,,-0.7344864061940681,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FCN2,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,0.0,5.0
Q15582,Transforming growth factor-beta-induced protein ig-h3,TGFBI,Intervertebral_disc_OAF,OAF,Homo sapiens,34.22418333333333,33.358441666666664,1.534497838801769,1.570293388552162,0.03579554975039301,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TGFBI,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
Q15848,Adiponectin,ADIPOQ,Intervertebral_disc_OAF,OAF,Homo sapiens,25.15093333333333,25.366925,-0.9973712509250916,-0.7655103278667679,0.23186092305832373,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ADIPOQ,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,3.0,4.0
Q16270,Insulin-like growth factor-binding protein 7,IGFBP7,Intervertebral_disc_OAF,OAF,Homo sapiens,29.33223333333333,27.934018181818185,0.2634806176387953,0.05422271616445789,-0.20925790147433743,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGFBP7,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,11.0
Q16363,Laminin subunit alpha-4,LAMA4,Intervertebral_disc_OAF,OAF,Homo sapiens,28.8919,27.561027272727276,0.13917369668409696,-0.06025607273945314,-0.1994297694235501,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LAMA4,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,11.0,11.0
Q16610,Extracellular matrix protein 1,ECM1,Intervertebral_disc_OAF,OAF,Homo sapiens,26.23382,29.336066666666667,-0.6524643306868224,0.47172573268156415,1.1241900633683866,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ECM1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,10.0,12.0
Q16627,C-C motif chemokine 14;HCC-1(3-74);HCC-1(4-74);HCC-1(9-74),CCL14,Intervertebral_disc_OAF,OAF,Homo sapiens,25.770925,26.247466666666664,-0.7981905749105657,-0.4756700817784972,0.3225204931320685,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CCL14,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,4.0,9.0
Q2M2W7,UPF0450 protein C17orf58,C17orf58,Intervertebral_disc_OAF,OAF,Homo sapiens,,22.3331,,-1.8440231800553735,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,C17orf58,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,0.0,1.0
Q2UY09,Collagen alpha-1(XXVIII) chain,COL28A1,Intervertebral_disc_OAF,OAF,Homo sapiens,23.4842,25.102075,-1.5571902783288054,-0.8545845394847373,0.7026057388440681,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COL28A1,Collagens,Core matrisome,Level 1: Gene Symbol,100,1.0,4.0
Q32P28,Prolyl 3-hydroxylase 1,LEPRE1,Intervertebral_disc_OAF,OAF,Homo sapiens,26.3452,25.91389,-0.6177699891743322,-0.584353360125421,0.033416629048911184,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,P3H1,ECM Regulators,Matrisome-associated,Level 2: UniProt ID,95,1.0,10.0
Q4ZHG4,Fibronectin type III domain-containing protein 1,FNDC1,Intervertebral_disc_OAF,OAF,Homo sapiens,31.891941666666664,30.039108333333335,0.9521667455244813,0.673868601932743,-0.2782981435917383,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FNDC1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
Q53RD9,Fibulin-7,FBLN7,Intervertebral_disc_OAF,OAF,Homo sapiens,28.26029,28.351133333333337,-0.04236584773053036,0.18050910901923956,0.22287495674976993,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FBLN7,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,10.0,12.0
Q6FHJ7,Secreted frizzled-related protein 4,SFRP4,Intervertebral_disc_OAF,OAF,Homo sapiens,26.83895714285714,27.497125,-0.46564970309058096,-0.08001893713453016,0.3856307659560508,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SFRP4,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,7.0,12.0
Q6H9L7,Isthmin-2,ISM2,Intervertebral_disc_OAF,OAF,Homo sapiens,,24.9915,,-0.8920408111394212,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ISM2,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,0.0,1.0
Q6KF10,Growth/differentiation factor 6,GDF6,Intervertebral_disc_OAF,OAF,Homo sapiens,27.02921428571429,26.93446666666667,-0.40775287672017435,-0.2559684043877185,0.15178447233245584,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GDF6,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,7.0,9.0
Q6NUI6,Chondroadherin-like protein,CHADL,Intervertebral_disc_OAF,OAF,Homo sapiens,26.780122222222225,26.63275,-0.48363377805088076,-0.3517839625218506,0.13184981552903013,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CHADL,Proteoglycans,Core matrisome,Level 1: Gene Symbol,100,9.0,10.0
Q6PCB0,von Willebrand factor A domain-containing protein 1,VWA1,Intervertebral_disc_OAF,OAF,Homo sapiens,28.723675000000004,27.609233333333336,0.09119941081832314,-0.045376766516270886,-0.13657617733459404,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,VWA1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
Q6UVK1,Chondroitin sulfate proteoglycan 4,CSPG4,Intervertebral_disc_OAF,OAF,Homo sapiens,29.92024166666667,29.660383333333332,0.4266917382684114,0.5655510212743919,0.13885928300598055,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CSPG4,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,12.0,12.0
Q6UX71,Plexin domain-containing protein 2,PLXDC2,Intervertebral_disc_OAF,OAF,Homo sapiens,26.821733333333334,27.377990909090908,-0.47091056866048114,-0.11698179173957958,0.3539287769209016,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PLXDC2,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,9.0,11.0
Q6UXH1,Cysteine-rich with EGF-like domain protein 2,CRELD2,Intervertebral_disc_OAF,OAF,Homo sapiens,22.8708,,-1.7728664902066862,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CRELD2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,1.0,0.0
Q6UXH9,Inactive serine protease PAMR1,PAMR1,Intervertebral_disc_OAF,OAF,Homo sapiens,25.445116666666664,25.254183333333337,-0.902278802420398,-0.8033176774055495,0.09896112501484855,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PAMR1,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,6.0,6.0
Q6UXI7,Vitrin,VIT,Intervertebral_disc_OAF,OAF,Homo sapiens,28.74656666666667,26.005420000000004,0.0977435766739373,-0.5543982678341095,-0.6521418445080468,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,VIT,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,5.0
Q6UXX5,Inter-alpha-trypsin inhibitor heavy chain H6,ITIH6,Intervertebral_disc_OAF,OAF,Homo sapiens,26.601345454545456,27.656136363636367,-0.5385151165225616,-0.030923698743619592,0.507591417778942,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ITIH6,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,11.0,11.0
Q6UY14,ADAMTS-like protein 4,ADAMTSL4,Intervertebral_disc_OAF,OAF,Homo sapiens,23.3213,24.425233333333335,-1.61393565677895,-1.0863910974186857,0.5275445593602643,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ADAMTSL4,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,2.0,3.0
Q6WN34,Chordin-like protein 2,CHRDL2,Intervertebral_disc_OAF,OAF,Homo sapiens,28.930308333333333,27.80617,0.15008909647361757,0.015150487915129638,-0.13493860855848794,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CHRDL2,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,12.0,10.0
Q6YHK3,CD109 antigen,CD109,Intervertebral_disc_OAF,OAF,Homo sapiens,30.944283333333335,30.069216666666662,0.7036580665490323,0.6824229721351575,-0.021235094413874833,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CD109,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,12.0,12.0
Q6ZMP0,Thrombospondin type-1 domain-containing protein 4,THSD4,Intervertebral_disc_OAF,OAF,Homo sapiens,,24.3859,,-1.1000511718535992,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,THSD4,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,0.0,1.0
Q7Z5L7,Podocan,PODN,Intervertebral_disc_OAF,OAF,Homo sapiens,24.4925,27.04488333333333,-1.2141400649491834,-0.22116205683329382,0.9929780081158895,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PODN,Proteoglycans,Core matrisome,Level 1: Gene Symbol,100,2.0,6.0
Q7Z5Y6;P34820,Bone morphogenetic protein 8A;Bone morphogenetic protein 8B,BMP8A;BMP8B,Intervertebral_disc_OAF,OAF,Homo sapiens,,24.9722,,-0.8985948403185631,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,BMP8A,Secreted Factors,Matrisome-associated,Level 2: UniProt ID,95,0.0,1.0
Q7Z7G0,Target of Nesh-SH3,ABI3BP,Intervertebral_disc_OAF,OAF,Homo sapiens,37.377625,34.79633333333333,2.2633489729689003,1.9320203362564667,-0.3313286367124335,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ABI3BP,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
Q86T13,C-type lectin domain family 14 member A,CLEC14A,Intervertebral_disc_OAF,OAF,Homo sapiens,,22.6335,,-1.7311559577327844,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CLEC14A,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,0.0,1.0
Q86TH1,ADAMTS-like protein 2,ADAMTSL2,Intervertebral_disc_OAF,OAF,Homo sapiens,,24.8391,,-0.9439269185857679,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ADAMTSL2,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,0.0,1.0
Q86UX2,Inter-alpha-trypsin inhibitor heavy chain H5,ITIH5,Intervertebral_disc_OAF,OAF,Homo sapiens,30.08639166666667,28.561758333333337,0.4722471314439269,0.24359794825508466,-0.22864918318884223,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ITIH5,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,12.0,12.0
Q86XS5,Angiopoietin-related protein 5,ANGPTL5,Intervertebral_disc_OAF,OAF,Homo sapiens,26.2791375,25.791500000000003,-0.6383310538755764,-0.6245676052024548,0.013763448673121625,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ANGPTL5,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,8.0,10.0
Q8IUL8,Cartilage intermediate layer protein 2;Cartilage intermediate layer protein 2 C1;Cartilage intermediate layer protein 2 C2,CILP2,Intervertebral_disc_OAF,OAF,Homo sapiens,36.50726666666667,35.42778333333333,2.068347278961922,2.0863036304116123,0.0179563514496901,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CILP2,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
Q8IUX7,Adipocyte enhancer-binding protein 1,AEBP1,Intervertebral_disc_OAF,OAF,Homo sapiens,32.509058333333336,31.85598333333333,1.1101757097950509,1.175778491253058,0.06560278145800713,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,AEBP1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
Q8IVL6,Prolyl 3-hydroxylase 3,LEPREL2,Intervertebral_disc_OAF,OAF,Homo sapiens,,24.4914,,-1.0634596784399215,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,P3H3,ECM Regulators,Matrisome-associated,Level 2: UniProt ID,95,0.0,1.0
Q8IVN8,Somatomedin-B and thrombospondin type-1 domain-containing protein,SBSPON,Intervertebral_disc_OAF,OAF,Homo sapiens,27.150709999999997,25.04484,-0.37098597347572526,-0.8739525204314236,-0.5029665469556983,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SBSPON,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,10.0,5.0
Q8IWU5,Extracellular sulfatase Sulf-2,SULF2,Intervertebral_disc_OAF,OAF,Homo sapiens,,27.23913,,-0.16026148783135538,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SULF2,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,0.0,10.0
Q8IWY4,"Signal peptide, CUB and EGF-like domain-containing protein 1",SCUBE1,Intervertebral_disc_OAF,OAF,Homo sapiens,27.476309090909098,25.590642857142857,-0.2732305558524815,-0.6909639903349828,-0.4177334344825013,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SCUBE1,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,11.0,7.0
Q8IX30,"Signal peptide, CUB and EGF-like domain-containing protein 3",SCUBE3,Intervertebral_disc_OAF,OAF,Homo sapiens,26.2615625,,-0.643809421943043,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SCUBE3,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,8.0,0.0
Q8IXL6,Extracellular serine/threonine protein kinase FAM20C,FAM20C,Intervertebral_disc_OAF,OAF,Homo sapiens,,25.09658333333333,,-0.8564410436934635,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FAM20C,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,0.0,6.0
Q8IZJ3,C3 and PZP-like alpha-2-macroglobulin domain-containing protein 8,CPAMD8,Intervertebral_disc_OAF,OAF,Homo sapiens,25.632466666666662,26.39755,-0.8422691755639703,-0.4272044247754261,0.4150647507885442,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CPAMD8,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,6.0,8.0
Q8N135,Leucine-rich repeat LGI family member 4,LGI4,Intervertebral_disc_OAF,OAF,Homo sapiens,,23.5982,,-1.3781608054169734,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LGI4,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,0.0,1.0
Q8N2S1,Latent-transforming growth factor beta-binding protein 4,LTBP4,Intervertebral_disc_OAF,OAF,Homo sapiens,27.94465,27.36229,-0.1345620457889327,-0.12186476602183648,0.012697279767096212,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LTBP4,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,10.0
Q8N474,Secreted frizzled-related protein 1,SFRP1,Intervertebral_disc_OAF,OAF,Homo sapiens,25.5707,27.195766666666668,-0.8620067346635647,-0.17382043968682567,0.688186294976739,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SFRP1,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,3.0,9.0
Q8N8U9,BMP-binding endothelial regulator protein,BMPER,Intervertebral_disc_OAF,OAF,Homo sapiens,,23.5206,,-1.4060390512086816,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,BMPER,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,0.0,1.0
Q8NFW1,Collagen alpha-1(XXII) chain,COL22A1,Intervertebral_disc_OAF,OAF,Homo sapiens,,20.8839,,-2.4097756476385213,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COL22A1,Collagens,Core matrisome,Level 1: Gene Symbol,100,0.0,1.0
Q8TER0,"Sushi, nidogen and EGF-like domain-containing protein 1",SNED1,Intervertebral_disc_OAF,OAF,Homo sapiens,,24.788575,,-0.9611962292300518,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SNED1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,0.0,4.0
Q8WUA8,Tsukushin,TSKU,Intervertebral_disc_OAF,OAF,Homo sapiens,,25.4491,,-0.7380550743006647,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TSKU,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,0.0,1.0
Q92626,Peroxidasin homolog,PXDN,Intervertebral_disc_OAF,OAF,Homo sapiens,27.923600000000004,28.78332499999999,-0.14074631428152015,0.30948086325679064,0.45022717753831076,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PXDN,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
Q92743,Serine protease HTRA1,HTRA1,Intervertebral_disc_OAF,OAF,Homo sapiens,32.23575833333334,33.17081666666666,1.040560989822052,1.5219800702461903,0.4814190804241383,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HTRA1,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,12.0,12.0
